,character,quote,scene,location,view,episode,date,series,file
47,SISKO,   No... but Cardassian officials have    asked us to look into the incident...,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
48,PROKA,   I wish they'd been more concerned    when they left this boy and dozens    like him to fend for themselves...,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
49,SISKO,   How did you come to adopt him?,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
50,PROKA,   My wife and I felt that Rugal    shouldn't suffer for crimes committed    by others...,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
51,SISKO,   Any idea why he'd attack another    Cardassian?,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
52,PROKA,   That Cardassian should have minded    his own business.,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
53,BASHIR,   Garak was only being friendly.  The    boy seemed terrified of him on sight.,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
54,SISKO,   The Cardassians are suggesting the    Bajorans are raising these orphans    to hate their own people.,18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
55,PROKA,"    (almost smiles, with     irony)   To hate Cardassians.  Well, that    wouldn't be too hard, would it.     We've told him the truth,    Commander.  The truth.  What    Cardassia did to Bajor.  He needed    to know.  I make no apologies for    that...       To us... he isn't even one of...    them... anymore.  He isn't Cardassian,    he's Bajoran.  And we love him as if    he were our own flesh and blood.",18   INT. GUEST QUARTERS - CLOSE ON,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
56,ZOLAN,   Dabo!  Dabo!  Dabo!,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
57,QUARK,   There's nothing quite so depressing    as a winning streak that won't stop    streaking.,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
58,BASHIR,   It would appear you have the game    all figured out.,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
59,ZOLAN,   Dabo is a passion of mine.       I remember you.  You're Doctor...,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
60,BASHIR,   Bashir.,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
61,ZOLAN,"   Bashir, yes.  How's the Cardassian?     Still has all his fingers, I hope...",19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
62,BASHIR,   Yes.  Luckily there were no broken    bones.       I've never seen a boy take a bite    out of a man's hand like that...,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
63,ZOLAN,"   He's a strange child, Rugal.",19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
64,BASHIR,   Do you know the family well?,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
65,ZOLAN,   Dabo!,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
66,BASHIR,       Do you?,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
67,ZOLAN,"   Look, this is really none of my    business...",19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
68,BASHIR,    (curious to that     reaction)   You were a witness... I just want to    be sure I get the facts right... for    my... medical report...,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
69,ZOLAN,   I'd really rather you ask somebody    else...,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
70,BASHIR,"   Frankly, I don't understand your    attitude... all I asked was if you    know them well.",19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
71,ZOLAN,"   Well enough.    (beat, okay, let's     get it over with)   I heard the father was looking for a    new job a couple of months ago and    offered to help them...    (uncomfortable at     telling)   I've visited them on Bajor several    times.",19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
72,BASHIR,   Did you see something that bothered    you?,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
73,ZOLAN,       It has to be torture for that boy...    living like that... hated by people    he considers his parents... told day    after day that he's worthless    Cardassian scum.  Beaten if he even    looks the wrong way.  Rugal's their    revenge -- their revenge against    all Cardassians.,19   INT. QUARK'S - CLOSE ON,QUARK'S,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
74,PROKA,   It's not true.  It's not true.  Rugal    will tell you.  We haven't mistreated    him... Is this another Cardassian...,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
75,SISKO,"       There'll be plenty of opportunity to    go over the matter in detail... but    during the investigation, we'd like    Rugal to stay with our schoolteacher,    Mrs. O'Brien... she's expecting him    now.",21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
76,PROKA,       What if I refuse?,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
77,SISKO,   Then I'll have to call Security and    have them remove him from your    quarters... I don't think either of    us wants that...,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
78,RUGAL  ,   Why?,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
79,PROKA  ,   It'll be all right...,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
80,RUGAL  ,   I didn't do anything wrong...,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
81,PROKA  ,   I know.  I know.  It'll be all right.     I promise.,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
82,RUGAL,       I didn't do anything wrong.,21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
83,SISKO,"   Nobody's accusing you of a crime,    Rugal.  You're not being arrested.     My name is Commander Sisko.  I believe    you already know Doctor Bashir...",21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
84,BASHIR,"   Hello, Rugal.",21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
85,SISKO,"   I'm sure this will be straightened    out in a day or two... If you want    to visit with your father tomorrow,    you can.",21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
86,PROKA,"   Go on, Rugal.  We'll talk tomorrow.    (puts his arm around     his shoulders to     comfort him, gently)   They won't hurt you.  They're humans.     Not Cardassians.",21   INT. GUEST QUARTERS - CLOSE ON PROKA,GUEST QUARTERS,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
87,BASHIR,"   Actually, something good did come    out of this, Garak.  If it hadn't    happened, we never would have    discovered Rugal's situation.  A    bite on the hand is worth saving a    boy's life, wouldn't you say?",22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
88,GARAK,   I suppose it depends on whose hand...       I'm only kidding.,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
89,BASHIR,   Perhaps this might even help Gul    Dukat in his efforts to resolve the    entire war orphan predicament.,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
90,GARAK,   I beg your pardon... ?,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
91,BASHIR,   Gul Dukat... he called Commander    Sisko right after this happened...    Apparently he was quite concerned    with your well-being... you never    mentioned you were friends...,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
92,GARAK,   You said Dukat was doing something    about war orphans?,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
93,BASHIR,   He wants to bring them all home from    Bajor...,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
94,GARAK,       Does he...,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
95,BASHIR,   Am I missing something... ?,22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
96,GARAK,"       Doctor, what single trait would you    ascribe to me and my fellow    Cardassians?  Would it not be our    attention to detail?  Do you think    we simply forgot about those poor    little orphans when we left Bajor?     Do you think they just... slipped    our mind... ?  And who, would you    guess, was in charge of the Cardassian    withdrawal from Bajor?",22   INT. INFIRMARY - SURGERY ROOM - BASHIR AND GARAK,INFIRMARY,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
97,GUL DUKAT,   I don't know how to thank you...,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
98,SISKO,   Don't thank me so quickly.  It's    possible the boy could be returned    to his adoptive parents.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
99,GUL DUKAT,   But surely after the accusation    this... businessman has made...,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
100,SISKO,       That's all it is for the moment --    an accusation.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
101,GUL DUKAT,"   We wouldn't take kindly to the boy    being returned to the Bajorans.     However, I have complete confidence    in your ability to be thorough,    Commander.  If there's anything I    can do...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
102,SISKO,"   As a matter of fact, there is: if    it's decided the boy should be    returned to Cardassia, who would we    return him to?  It might help to    find out if he has any relatives    still living...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
103,GUL DUKAT,   I was just going to suggest that you    forward a DNA sample to us.  We'll    be happy to run it through our data    banks.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
104,SISKO,   We'll send it to you right away.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
105,BASHIR,"       Excuse me... Gul Dukat, I have a    question...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
106,GUL DUKAT,"   It's Doctor... Bashir, isn't it?",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
107,BASHIR,   Yes.  Isn't it true you were in charge    of the evacuation of Bajor?,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
108,GUL DUKAT,"       Yes, I was...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
109,BASHIR,   Then it would have been your    responsibility to see that these    orphans were part of the evacuation.     Yet you chose to leave them behind...    why?,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
110,GUL DUKAT,"   I did not choose to leave them behind,    Doctor.  I was ordered to leave them    behind.",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
111,BASHIR,   Ordered?  By whom?,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
112,GUL DUKAT,   The civilian leaders.  They...,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
113,BASHIR,"       Excuse me.  But if I understand the    Cardassian political system, the    civilian leaders have no direct    authority over military officers...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
114,GUL DUKAT,"   Who's been tutoring you in Cardassian    social studies, Doctor?",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
115,BASHIR,"   Your old friend, Garak.",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
116,GUL DUKAT,"   Well, remind my old friend that the    withdrawal from Bajor was a decision    made by the civilian leaders... one    that I clearly opposed... and, yes,    they were the ones who decided to    leave the orphans behind.  I've    regretted that decision ever since.     Thank you for your concern, Doctor.       Good day, Commander.",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
117,BASHIR,   He's lying.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
118,SISKO,       Is that an opinion or do you have    some sort of evidence?,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
119,BASHIR,   I have Garak.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
120,SISKO,       Garak.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
121,BASHIR,   He thinks there's more going on here    than we realize.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
122,KIRA,"   The Garaks of this world spend their    lives weaving conspiracy theories,    Doctor.",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
123,SISKO,   What exactly does he think is going    on?,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
124,BASHIR,   I'm not sure.  He doesn't really    tell me what he thinks... I sort of    have to... deduce it.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
125,SISKO,"   So, you ""deduced"" that Garak thinks    Dukat is lying about something you're    not sure of... and you proceeded to    interrupt my conversation to confront    him about whatever that might be.",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
126,BASHIR,"   I'm sorry, Commander.  It just seemed    an opportune...",23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
127,SISKO,   Don't apologize.  It's been the high    point of my day.       Don't do it again.,23   INT. OPS - ON MAIN VIEWSCREEN (OPTICAL),OPS - ON MAIN VIEWSCREEN,INT.,Cardassians,1993-08-16,Deep Space Nine,425.txt
