,character,quote,episode
34,PICARD,"   As a result, the Kearsarge won't   be able to rendezvous with us for   another four days.","""Firstborn"""
35,RIKER,   Will we be holding position here   until it arrives?,"""Firstborn"""
36,PICARD,"   Yes. And, as it looks as though   we'll have a few days of relative   quiet, I'm going to take advantage   of the time by visiting the   Hatarian System. There are   ancient ruins there just being   excavated.","""Firstborn"""
37,DATA,   The delay will also make it   possible for Stellar Dynamics to   complete their study of the Vodrey   Nebula.,"""Firstborn"""
38,RIKER,   I'll let them know they can have   more access to the lateral sensor   grid.,"""Firstborn"""
39,PICARD,       This might be a good time to   recalibrate the weapon targeting   array.,"""Firstborn"""
40,PICARD,       Mister Worf?,"""Firstborn"""
41,WORF,"   Yes, sir. I will begin the   procedure immediately.","""Firstborn"""
42,PICARD,   Very good.       Dismissed.,"""Firstborn"""
43,PICARD,       Lieutenant... could I have a word   with you?,"""Firstborn"""
44,PICARD,       Several times during the briefing   you seemed a bit... distracted.,"""Firstborn"""
45,WORF,"   I apologize. In the future, I   will make sure my personal affairs   do not interfere with my duties.","""Firstborn"""
46,PICARD,   Is everything all right?,"""Firstborn"""
47,WORF,   I... am having problems with   Alexander. He has made it clear   that he does not wish to   participate in the First Rite of   Ascension.,"""Firstborn"""
48,PICARD,   I see...,"""Firstborn"""
49,WORF,"   I have tried to tell him that it   is an important part of a young   Klington's life, but he does not   understand...","""Firstborn"""
50,PICARD,   He's had so little opportunity to   spend time among Klingons... I   doubt if he fully appreciates what   a rich cultural heritage he comes   from.,"""Firstborn"""
51,WORF,"   The festival of Kot'baval begins   tomorrow. If he could take part   in it, he would see that there is   much more to Klingon life than   what I have been able to show   him... if only we were nearer the   homeworld.","""Firstborn"""
52,PICARD,   What about the Klingon outpost on   Maranga Four... I'm sure they'll   celebrate the festival there.,"""Firstborn"""
53,WORF,"   Yes... but the outpost is on the   far side of the Vodrey Nebula, it   is three days away by shuttle...","""Firstborn"""
54,PICARD,"   The Enterprise could be there in   a fraction of that time, and still   be back here for our rendezvous.","""Firstborn"""
55,WORF,"   Sir, I could not ask you to --","""Firstborn"""
56,PICARD,   I'm willing to bet Stellar   Dynamics would like nothing better   than to make a trip around the   Nebula; it'll give them the chance   to study it that much more   thoroughly.,"""Firstborn"""
57,WORF,   Bok'ta ku'mo. ,"""Firstborn"""
58,GEORDI,   Who's that?,"""Firstborn"""
59,WORF,   That is the tyrant Molor. He was   so strong that no one could stand   against him.,"""Firstborn"""
60,SINGER,"   Nok'tar be'got, hosh'ar te'not... ?","""Firstborn"""
61,BEVERLY,   What's he saying?,"""Firstborn"""
62,WORF,   He is asking if anyone else will   have the courage to stand up to   Molor...,"""Firstborn"""
63,SINGER,   Nok'tar be'got... ?,"""Firstborn"""
64,WORF,"   Ki'rok Molor, ki'rok!","""Firstborn"""
65,MOLOR,       Ni'tokor bak'to!,"""Firstborn"""
66,MOLOR,       Ba'jak tu'mo!,"""Firstborn"""
67,WORF,       O'tak tu'ro!,"""Firstborn"""
68,WORF,       Nok'tar be'got?,"""Firstborn"""
69,WORF,       Hosh'ar te'not?,"""Firstborn"""
70,ALEXANDER,"   Ki'rok Molor, ki'rok!","""Firstborn"""
71,MOLOR,   What's this... ?,"""Firstborn"""
72,MOLOR,   Jik'ta! You have wounded me!,"""Firstborn"""
73,WORF,   You fought well.,"""Firstborn"""
74,ALEXANDER,   What happens now?,"""Firstborn"""
75,WORF,   Only one man can stand against   Molor.,"""Firstborn"""
76,ALEXANDER,   It's Kahless!,"""Firstborn"""
77,SINGER,   Nok'til Kahless. Molor gik'tal!,"""Firstborn"""
78,WORF,   Kahless would rather die than live   under Molor's tyranny...,"""Firstborn"""
79,ALEXANDER,   Ni'lot Kahless!,"""Firstborn"""
80,TIME CUT:,,"""Firstborn"""
81,ALEXANDER,   Father --,"""Firstborn"""
82,WORF,   Where have you been?,"""Firstborn"""
83,ALEXANDER,   We were watching the fire dancers.,"""Firstborn"""
84,WORF,   We?,"""Firstborn"""
85,ALEXANDER,   K'Nor and Bar'el -- they live here   on the outpost. I need some   money.,"""Firstborn"""
86,WORF,   What for?,"""Firstborn"""
87,ALEXANDER,   There's a man over there who's got   Molor's head in a box -- the real   Molor.,"""Firstborn"""
88,WORF,   That is impossible. Molor died   centuries ago.,"""Firstborn"""
89,ALEXANDER,   I know -- it's mummified. He said   he'd show it to us for fifty   darseks.,"""Firstborn"""
90,WORF,   He is trying to take your money.,"""Firstborn"""
91,ALEXANDER,"   Please, Father. He's waiting.","""Firstborn"""
92,WORF,   No. It is late. We should go   home.,"""Firstborn"""
93,ALEXANDER,   But --,"""Firstborn"""
94,WORF,   Alexander.,"""Firstborn"""
95,WORF,"   Come, it is time to go.","""Firstborn"""
96,ALEXANDER,   I have to say goodbye.,"""Firstborn"""
97,WORF,   You can see your friends again   tomorrow.,"""Firstborn"""
98,ALEXANDER,   We're coming back?,"""Firstborn"""
99,WORF,   If you want to.,"""Firstborn"""
100,WORF,"   Alexander, run --","""Firstborn"""
101,K'MTAR,       Ni'tokor bak'to!,"""Firstborn"""
102,K'MTAR,"   K'pla, Worf. They were no match   for us.","""Firstborn"""
103,WORF,   I've seen you somewhere before.   Who are you?,"""Firstborn"""
104,K'MTAR,   A friend...,"""Firstborn"""
105,WORF,   Are you... K'mtar?,"""Firstborn"""
106,K'MTAR,   Your brother sent me here to   protect you...,"""Firstborn"""
107,CUT TO:,,"""Firstborn"""
108,WORF,       He is gin'tak to the house of   Mogh...,"""Firstborn"""
109,RIKER,   Gin'tak?,"""Firstborn"""
110,WORF,   An advisor so trusted that he is   made part of a family.,"""Firstborn"""
111,RIKER,   Do you have any idea who was   behind the attack?,"""Firstborn"""
112,K'MTAR,   It is a Klingon matter. Not your   concern.,"""Firstborn"""
113,RIKER,   One of my officers was almost   killed. That makes it my concern.,"""Firstborn"""
114,K'MTAR,   Recently rumors began to circulate   on the homeworld that an   assassination attempt was going to   be made against the family of   Mogh. Kurn sent me to make sure   nothing happened to Worf.,"""Firstborn"""
115,RIKER,   Why didn't you warn him before the   attack was made?,"""Firstborn"""
116,K'MTAR,"   I tried to contact him by   subspace, but was told Worf wasn't   aboard. I decided to beam   directly to the surface.","""Firstborn"""
117,WORF,   One of the attackers dropped this   dagger.       The design... represents the house   of Duras.,"""Firstborn"""
118,K'MTAR,"   We have other evidence that   indicates the Duras sisters, Lursa   and B'Etor, were behind the   attack.","""Firstborn"""
119,RIKER,   What do you think they're after?,"""Firstborn"""
120,K'MTAR,"   Kurn's seat on the council, of   course.","""Firstborn"""
121,WORF,   We can not allow their attack on   our house to go unanswered.,"""Firstborn"""
122,K'MTAR,   First we have to find them... and   they've been elusive.,"""Firstborn"""
123,RIKER,"   At one point they were at Deep   Space Nine, trying to sell   bilitrium explosives.","""Firstborn"""
124,K'MTAR,   That was months ago. No one knows   where they went from there.,"""Firstborn"""
125,RIKER,"   Maybe we can find out.       We've arranged quarters for you,   if you'd like to stay aboard.","""Firstborn"""
126,K'MTAR,   I would. Worf and I have much to   discuss.,"""Firstborn"""
127,K'MTAR,"   I'll send Kurn a message telling   him what happened, but it will be   days before he receives it -- he's   gone to the Hitora colony as   Gowron's representative.","""Firstborn"""
128,WORF,"   K'mtar, why did you treat   Commander Riker so   disrespectfully?","""Firstborn"""
129,WORF,   You were... rude.,"""Firstborn"""
130,K'MTAR,"   I may have been rude by human   standards, but I meant no   disrespect.     ","""Firstborn"""
131,,,"""Firstborn"""
132,K'MTAR ,"   What's the matter Worf, have you   been living among humans so long   that you've forgotten how Klingons   behave?","""Firstborn"""
133,WORF,   I have not forgotten... I am   merely pointing out that their   ways our different from ours.,"""Firstborn"""
134,K'MTAR,"   I trust you've made your son aware   of that fact, as well?","""Firstborn"""
135,WORF,   Of course I have.,"""Firstborn"""
136,K'MTAR,"   Good. Because someday Alexander   may be called upon to lead the   house of Mogh. Kurn has no male   heir, and he wants to be sure that   Alexander is preparing himself.","""Firstborn"""
137,WORF,   Does my brother doubt my ability   to raise my son as a Klingon?,"""Firstborn"""
138,K'MTAR,   No. But you are alone among   humans. It cannot be easy to keep   our ways.,"""Firstborn"""
139,WORF,   No... it has not been easy.,"""Firstborn"""
140,K'MTAR,   How are his fighting skills? Can   he handle a Bat'leth?,"""Firstborn"""
141,WORF,   He is learning... he could be   better.,"""Firstborn"""
142,K'MTAR,   He must be. He's not far from the   age of ascension.,"""Firstborn"""
143,WORF,   Actually... Alexander has not   committed himself to undergoing   the rite.,"""Firstborn"""
144,K'MTAR,   What?,"""Firstborn"""
145,WORF,"   I have tried to make him see how   important it is, but he will not   listen to me.","""Firstborn"""
146,K'MTAR,"   Perhaps together, you and I can   find a way to spark the boy's   interest in his heritage.","""Firstborn"""
147,WORF,   I would be grateful for any help   you could give.,"""Firstborn"""
148,K'MTAR,"   Tomorrow, then.","""Firstborn"""
149,K'MTAR,       May I say goodnight to him?,"""Firstborn"""
150,WORF,   Of course.,"""Firstborn"""
151,K'MTAR,   Is this your mother?,"""Firstborn"""
152,ALEXANDER,   She died when I was little.,"""Firstborn"""
153,K'MTAR,"   You miss her a great deal, don't   you... ?","""Firstborn"""
154,K'MTAR,   It must be hard for you... being   the only Klingon your age on board   this ship.,"""Firstborn"""
155,ALEXANDER,   Sometimes...,"""Firstborn"""
156,K'MTAR,   Have you ever been to the   homeworld?,"""Firstborn"""
157,ALEXANDER,   No...,"""Firstborn"""
158,K'MTAR,   I think you'd like it there. At   your uncle's house there is a lake   where you can swim. The water is   so clear you can see to the   bottom.,"""Firstborn"""
159,ALEXANDER,   Really?,"""Firstborn"""
160,K'MTAR,   And you have cousins there. They   want to meet you.,"""Firstborn"""
161,ALEXANDER,   I don't know...,"""Firstborn"""
162,K'MTAR,   I understand. You're afraid...   you don't know if the Home World   is safe.,"""Firstborn"""
163,ALEXANDER,   Yes...,"""Firstborn"""
164,K'MTAR,   What happened today... on the   planet... was frightening.   You're still troubled...,"""Firstborn"""
165,ALEXANDER,   I thought they were going to kill   my father.,"""Firstborn"""
166,K'MTAR,   You must have wanted to help us   fight them off.,"""Firstborn"""
167,ALEXANDER,   I didn't know what to do...,"""Firstborn"""
168,K'MTAR,"   Someday, if you work hard, you'll   be a warrior... a Klingon warrior,   and you'll always feel safe   because you'll know how to defend   yourself. And do you know what   else? If anyone ever tries to   hurt your father again, you'll be   able to fight at his side and make   sure nothing happens to him. What   do you think of that?","""Firstborn"""
169,K'MTAR,"   Good night, Alexander. Dream   well.","""Firstborn"""
170,ALEXANDER,"   Good night, K'mtar.","""Firstborn"""
171,RIKER,   Any luck?,"""Firstborn"""
172,DATA,   Starfleet records contain no   mention of the Duras sisters after   their departure from Deep Space   Nine.,"""Firstborn"""
173,K'MTAR,   Didn't I tell you as much?,"""Firstborn"""
174,RIKER,   Have you been able to make contact   with Deep Space Nine?,"""Firstborn"""
175,WORF,"   I am being patched through now,   sir...","""Firstborn"""
176,RIKER,   On screen.,"""Firstborn"""
177,RIKER,       Quark...,"""Firstborn"""
178,RIKER,   I see you remember me.,"""Firstborn"""
179,QUARK,       How could I forget the only man   ever to win triple down dabo at   one of my tables... ?,"""Firstborn"""
180,RIKER,   And how could I forget that you   didn't have enough latinum to   cover my winnings?,"""Firstborn"""
181,QUARK,"   I thought I explained that my   brother had misplaced the key to   the safe. Besides, those vouchers   I gave you are every bit as good   as latinum.","""Firstborn"""
182,RIKER,   Not exactly. You can spend   latinum just about anywhere.   Those vouchers are only good at   your bar.,"""Firstborn"""
183,QUARK,   I look forward to seeing you upon   your return...       Is that what this is about...   you're on your way and you're   calling to reserve a Holosuite   program... ?,"""Firstborn"""
184,RIKER,"   Actually, I was hoping you could   help me with something else.","""Firstborn"""
185,QUARK,   What would that be... ?,"""Firstborn"""
186,RIKER,   I'm looking for some Klingon   friends of mine... the Duras   sisters -- Lursa and B'Etor?,"""Firstborn"""
187,QUARK,"   Oh, yes... Lursa and B'Etor...       Big talk... small tips.","""Firstborn"""
188,RIKER,   I thought you might know where   they went.,"""Firstborn"""
189,QUARK,   Me? What makes you think I'd   know... ?,"""Firstborn"""
190,RIKER,"   Commander Sisko said if anyone   would know, you would...","""Firstborn"""
191,QUARK,"   He flatters me.       Well... I did hear a rumor,   actually...","""Firstborn"""
192,RIKER,   What kind of rumor?,"""Firstborn"""
193,QUARK,   I don't know... I'm sure it was   told to me in confidence...,"""Firstborn"""
194,RIKER,"   And how much is your ""confidence""   worth?","""Firstborn"""
195,QUARK,"   How many vouchers do you have,   again?","""Firstborn"""
196,RIKER,   Enough for twelve bars of latinum.,"""Firstborn"""
197,RIKER,   I'll be glad to return them.,"""Firstborn"""
198,QUARK,   Ah. I believe the rumor was...   that the sisters were trying to   buy some second-hand mining   equipment.,"""Firstborn"""
199,RIKER,   What for?,"""Firstborn"""
200,QUARK,"   They learned of a magnesite   deposit in the Kalla system... it   belongs to the Pakleds, but those   fools don't even know it's there.   Your friends were trying to get at   it.","""Firstborn"""
201,RIKER,   All right.       I'll send you those vouchers...,"""Firstborn"""
202,QUARK,   Don't bother... I voided them   while we've been talking.,"""Firstborn"""
203,RIKER,"   So long, Quark...","""Firstborn"""
204,RIKER,   How long would it take us to reach   the Kalla system?,"""Firstborn"""
205,WORF,       Approximately sixteen hours.,"""Firstborn"""
206,K'MTAR,       Couldn't he have been lying?,"""Firstborn"""
207,RIKER,   Why would he? I'd just end up   knocking on his door again in a   few days -- and I wouldn't be in   as good a mood.,"""Firstborn"""
208,K'MTAR,"       I congratulate you, Commander. I   didn't think it would be possible   to find the sisters.","""Firstborn"""
209,RIKER,   Take us out of orbit.,"""Firstborn"""
210,WORF,       Today we will work on the   Koh'manara block... it is a   combination of the koh'bala pivot   and the pak'ara thrust -- the   forms I taught you last week.,"""Firstborn"""
211,ALEXANDER,"   Yes, Father...","""Firstborn"""
212,WORF,"   Alexander, have I not taught you   to treat your sword with respect?","""Firstborn"""
213,K'MTAR,"   You're not looking forward to   training, are you?","""Firstborn"""
214,ALEXANDER,   Not really...,"""Firstborn"""
215,K'MTAR,   It can be boring repeating the   same moves over and over again.,"""Firstborn"""
216,WORF,   You must master the forms before   you can apply them.,"""Firstborn"""
217,K'MTAR,"   That's true, but I was thinking we   might try something different   today.","""Firstborn"""
218,K'MTAR,   I took the liberty of creating a   Holodeck program.,"""Firstborn"""
219,WORF,   What kind of program?,"""Firstborn"""
220,K'MTAR,   I'll show you...,"""Firstborn"""
221,K'MTAR,   Computer... run program K'mtar   alpha-one.,"""Firstborn"""
222,COMPUTER,   Program initiated. Enter when   ready.,"""Firstborn"""
223,ALEXANDER,   Why did you want to recreate this?,"""Firstborn"""
224,K'MTAR,"   You said you wished you'd been   able to help your father fight,   but you didn't know how...","""Firstborn"""
225,K'MTAR,       You've probably thought about the   attack over and over again.,"""Firstborn"""
226,ALEXANDER,   Yes...,"""Firstborn"""
227,K'MTAR,   Then let's see what happens this   time.,"""Firstborn"""
228,K'MTAR,"   Computer, give us two Klingon   warriors.","""Firstborn"""
229,ALEXANDER,   How can I fight somebody that big?,"""Firstborn"""
230,K'MTAR,   It is not size that matters.   Cunning... skill... and   observation are the most important   weapons.,"""Firstborn"""
231,K'MTAR,"    (continuing, a battle     cry)   Ni'tokor bak'to!","""Firstborn"""
232,K'MTAR,       Freeze program.,"""Firstborn"""
233,K'MTAR,"       Look what this ko'tal is doing.   See his legs, they give a clue to   what his next move will be.","""Firstborn"""
234,ALEXANDER,   His weight is all on his right   foot.,"""Firstborn"""
235,WORF,"   Yes, he's going to have to shift   it to regain his balance.","""Firstborn"""
236,K'MTAR,"   Stand ready.       Computer, resume program.","""Firstborn"""
237,K'MTAR,       Po'tajg! ,"""Firstborn"""
238,K'MTAR,       Finish him.,"""Firstborn"""
239,K'MTAR,   Freeze program.,"""Firstborn"""
240,WORF,   You should have killed him when   you had the chance.,"""Firstborn"""
241,K'MTAR,   Why didn't you?,"""Firstborn"""
242,ALEXANDER,   I... I don't know...,"""Firstborn"""
243,K'MTAR,   Look at him! He didn't care that   you showed him mercy. He was   going to kill you.,"""Firstborn"""
244,WORF,   K'mtar... enough.,"""Firstborn"""
245,K'MTAR,   If this were real he'd be dead   now.,"""Firstborn"""
246,WORF,   Alexander --,"""Firstborn"""
247,DATA,   We are approaching Kalla Three.,"""Firstborn"""
248,RIKER,   Assume a standard orbit.       Any evidence of a mining   operation?,"""Firstborn"""
249,WORF,"       A shaft has been cut through the   outer crust... there is evidence   of machinery, but it does not   appear to be in use.","""Firstborn"""
250,RIKER,   Life signs?,"""Firstborn"""
251,DATA,   It is difficult to say. The   magnesite is interfering with bioreadings.,"""Firstborn"""
252,RIKER,       Assemble an Away Team.,"""Firstborn"""
253,GEORDI,   Who are you?,"""Firstborn"""
254,GORTA,   Gorta... I'm Gorta...,"""Firstborn"""
255,WORF,   What are you doing on this planet?,"""Firstborn"""
256,GORTA,       I... crashed here.,"""Firstborn"""
257,DATA,   Then you are denying involvement   in illegal mining activities.,"""Firstborn"""
258,GORTA,    (as if he's realizing     only now)   Mining? So that's what all this   equipment is for...,"""Firstborn"""
259,DATA,   I suspect that you are feigning   ignorance.,"""Firstborn"""
260,GORTA,   What a thing to say.,"""Firstborn"""
261,WORF,"   We are looking for two Klingon   women, sisters --","""Firstborn"""
262,GORTA,   Lursa! B'Etor? Do you know where   they are?,"""Firstborn"""
263,GEORDI,   Actually we were hoping you did.,"""Firstborn"""
264,GORTA,   Maybe I do...,"""Firstborn"""
265,DATA,   Would you be willing to share your   information with us?,"""Firstborn"""
266,GORTA,   My personal code of conduct   prohibits sharing. But I'd   consider a trade...,"""Firstborn"""
267,GEORDI,"   Does your personal code of conduct   tell you that when you're stranded   on a planet with no way off, you   shouldn't try to cut deals?","""Firstborn"""
268,GORTA,   You have a point.,"""Firstborn"""
269,DATA,   We could certainly provide you   with passage off this planet in   exchange for information.,"""Firstborn"""
270,GORTA,   Could you perhaps... fail to tell   the Pakleds that we were mining   their ore?,"""Firstborn"""
271,GEORDI,"   Don't push your luck.       But if you can get us to the Duras   sisters, I'll see what I can do.","""Firstborn"""
272,GORTA,"   The Duras sisters... they are   magnificent, aren't they?","""Firstborn"""
273,WORF,   Where are they now?,"""Firstborn"""
274,GORTA,"   Selling the ore, I imagine. They   took everything, the ore, the   ship...       Such treachery... I can't help but   adore them.","""Firstborn"""
275,DATA,   What kind of ship do they have?,"""Firstborn"""
276,GORTA,   A Bird of Prey. With a working   cloaking device. Who knows how   they got hold of that...,"""Firstborn"""
277,WORF,   And where have they gone?,"""Firstborn"""
278,GORTA,   We were going to sell the ore to   a Yridian trader. We were   supposed to meet him in the Ufandi   system.,"""Firstborn"""
279,DATA,   Gather your belongings. It is   time to leave.,"""Firstborn"""
280,GORTA,   Like I said... they took   everything.,"""Firstborn"""
281,K'MTAR,   Worf...,"""Firstborn"""
282,K'MTAR,       I'm sorry about what happened. I   shouldn't have gotten so angry.   It's just that... I'm worried   about Alexander.,"""Firstborn"""
283,WORF,   As am I.,"""Firstborn"""
284,K'MTAR,   Kurn told me that his mother   actively discouraged him from   exploring his Klingon heritage...,"""Firstborn"""
285,WORF,"   When he came to live with me, he   knew nothing of our ways.       He often reminds me of things his   mother said to him... I try not to   disregard her wishes, I want him   to honor her memory...","""Firstborn"""
286,K'MTAR,   Someday... I'm sure he'll   appreciate you. And be grateful   for all you've given him.,"""Firstborn"""
287,K'MTAR,"       Still, compared to other boys his   age, Alexander's fighting skills   are years behind.","""Firstborn"""
288,WORF,   I know. He has not put in the   time he needs to learn the skills.,"""Firstborn"""
289,K'MTAR,       I think you should consider   sending him to the training   Academy on Ogat. Your brother is   an influential man; he could see   to it that Alexander was admitted.,"""Firstborn"""
290,WORF,   Send him... to Ogat?,"""Firstborn"""
291,K'MTAR,"       I'm only thinking of what's best   for him. At the Academy he'd   learn our ways, he'd live like a   Klingon.","""Firstborn"""
292,WORF,"   I want him to learn our ways,   but... this is his home.","""Firstborn"""
293,K'MTAR,   How can you expect him to lead our   house someday when all he's known   is life aboard a Federation   starship?,"""Firstborn"""
294,WORF,   He is my son; he belongs with me.,"""Firstborn"""
295,K'MTAR,"   The boy is more human than   Klingon. If he stays here, he'll   never be a warrior. He'll never   be able to defend our family   against its enemies.","""Firstborn"""
296,WORF,   Enough... the decision is mine.,"""Firstborn"""
297,K'MTAR,   Not necessarily. It would be   within my rights to invoke ya'nora   kor.,"""Firstborn"""
298,WORF,   You would challenge my fitness to   raise my own son?,"""Firstborn"""
299,K'MTAR,"   For the good of our house, yes.","""Firstborn"""
300,K'MTAR,   Worf... I beg you... stop thinking   of yourself. It's Alexander we   must consider.       Look into your heart... and do   what's best for him.,"""Firstborn"""
301,TROI,"   -- if K'mtar invoked ya'nora kor,   your vote would cancel his, and it   would be up to your brother to   decide who would get custody of   Alexander.","""Firstborn"""
302,WORF,   I am confident my brother would   not vote against me.,"""Firstborn"""
303,TROI,   You don't sound confident...,"""Firstborn"""
304,WORF,   Perhaps I should let Alexander   know what is at stake... it might   induce him to spend more time   training.,"""Firstborn"""
305,TROI,   I'm not sure that's a good idea...   it might scare him.,"""Firstborn"""
306,WORF,   I should have tried harder... I   should have taken him to visit the   homeworld...,"""Firstborn"""
307,TROI,"   Worf... Alexander is part human,   and that part of him is every bit   as important as his Klingon side.   I think you've done a wonderful   job of exposing him to both sides   of his heritage.","""Firstborn"""
308,WORF,"   But by doing that, I may have made   it impossible for him to be   accepted as a true Klingon.","""Firstborn"""
309,TROI,"   There are those who'd say you're   not a true Klingon, just because   you wear that uniform.","""Firstborn"""
310,TROI,"       The truth is you've found a   balance within yourself, a balance   that feels right to you. You have   to trust that Alexander will be   able to find his own balance.   Just as you did.","""Firstborn"""
311,WORF,   Part of me wants to give him that   freedom... but what if he turns   away from his Klingon heritage?   What will happen to my father's   house? Who will lead it?,"""Firstborn"""
312,K'MTAR,"   -- Kahless was determined to teach   his brother a lesson for having   told a lie, but Morath refused to   fight his brother, and instead ran   away. Kahless pursued him across   valleys and over mountains, all   the way to the edge of the sea.   And there on the shore, they   fought for --","""Firstborn"""
313,ALEXANDER,"   Twelve days and twelve nights. I   know, I've heard this story   before.","""Firstborn"""
314,K'MTAR,"   Alexander, it is important to tell   these stories, even if we already   know them.","""Firstborn"""
315,ALEXANDER,   Why was Kahless so mad about the   lie his brother told?,"""Firstborn"""
316,K'MTAR,   Because it made him look like a   coward.,"""Firstborn"""
317,ALEXANDER,"   If Kahless had just let him   explain what happened, maybe they   wouldn't have had to fight about   it.","""Firstborn"""
318,K'MTAR,   You are missing the point --,"""Firstborn"""
319,ALEXANDER,   And I don't see what's so wrong   with running away -- maybe Morath   didn't want to fight his brother   because he didn't want to have to   kill him.,"""Firstborn"""
320,K'MTAR,   He ran because he was a coward --,"""Firstborn"""
321,ALEXANDER,   How do you know that's why?,"""Firstborn"""
322,K'MTAR,       No more questions! These are our   stories. A warrior must learn how   to interpret them properly.,"""Firstborn"""
323,ALEXANDER,   I'm trying to --,"""Firstborn"""
324,K'MTAR,"   No, your head is full of foolish   human notions about the way things   are. You are Klingon. You must   begin to act like one.","""Firstborn"""
325,ALEXANDER,"   I'm part human, too.","""Firstborn"""
326,K'MTAR,"   Listen to me, Alexander... when a   human looks at you, he doesn't see   himself, he sees a Klingon.","""Firstborn"""
327,ALEXANDER,   It doesn't matter what I look   like.,"""Firstborn"""
328,K'MTAR,"   It does. You're different from   everyone aboard this ship. And no   matter how much people pretend   otherwise, they'll always see you   as different.","""Firstborn"""
329,ALEXANDER,   That's not true...,"""Firstborn"""
330,K'MTAR,"   It is. The only way you'll ever   feel like you really belong, is if   you leave here and go live with   your own kind.","""Firstborn"""
331,K'MTAR,       I know a Klingon school you could   go to; you'd be welcome there.   They'd teach you how to be a   warrior -- prepare you for the   Rite of Ascension.,"""Firstborn"""
332,ALEXANDER,   I don't know if I want to do   that...,"""Firstborn"""
333,K'MTAR,   After you've been there a while...   you'll find you won't want to do   anything else.,"""Firstborn"""
334,ALEXANDER,   But I don't want to leave the   Enterprise --,"""Firstborn"""
335,K'MTAR,   You must! Everything depends on   it.,"""Firstborn"""
336,ALEXANDER,   I thought you were different. I   thought you understood me. But   you don't. You're just like my   Father. All you care about is me   becoming a warrior. Why don't you   just leave me alone!,"""Firstborn"""
337,RIKER ,"   First Officer's Log, stardate   47779.4. We've entered the Ufandi   system, where we believe the Duras   sisters might have come to sell   the ore they mined on Kalla Three.","""Firstborn"""
338,DATA,       I am detecting a vessel holding   position near the third planet...       It is a Yridian freighter.,"""Firstborn"""
339,RIKER,   Put it on screen.,"""Firstborn"""
340,RIKER,   Scan for magnesite in its hold.,"""Firstborn"""
341,DATA,   The resonance signature indicates   that there is magnesite ore   present...,"""Firstborn"""
342,RIKER,   Then we're too late. The sisters   have already been here.,"""Firstborn"""
343,TROI,   Somehow I doubt the Yridians are   going to be very forthcoming about   where they might have gone...,"""Firstborn"""
344,DATA,"       Sir, readings indicate that there   are only five hundred kilograms of   ore in the Yridian's hold...","""Firstborn"""
345,WORF,   There should be over ten thousand   kilograms...,"""Firstborn"""
346,RIKER,   That's odd...       Hail them.,"""Firstborn"""
347,RIKER,       I'm Commander Riker of the   Federation Starship Enterprise.,"""Firstborn"""
