,character,quote,episode
98,DATA,"   We will arrive in fifty-two hours,   thirty-one minutes, sir.","""Chain of Command, Part I"""
99,JELLICO,"       Schedule four battle drills, one   for each shift. Run a series of   simulated attacks from a   Cardassian squadron. I want you   to conduct the exercises   personally, Wil. Get it done.","""Chain of Command, Part I"""
100,JELLICO,"       And... get that fish out of the   Ready Room.       Data, you're with me.","""Chain of Command, Part I"""
101,JELLICO,   I understand you served on the   Victory.,"""Chain of Command, Part I"""
102,GEORDI,"   Yes, sir.","""Chain of Command, Part I"""
103,JELLICO,       I want you to increase the flow to   the deuterium fuel loader by a   third... we may need the extra   capacity.,"""Chain of Command, Part I"""
104,JELLICO,   Captain Zimbata and I used to play   rugby together at the Academy.,"""Chain of Command, Part I"""
105,GEORDI,   Really?,"""Chain of Command, Part I"""
106,JELLICO,   Yeah. He was awful.       But I was worse.,"""Chain of Command, Part I"""
107,JELLICO,"   Check the EPS power distributor,   it sounds like you've got some   kind of fluctuation.","""Chain of Command, Part I"""
108,GEORDI,       I don't hear anything.,"""Chain of Command, Part I"""
109,GEORDI,"   I'll check it, sir.","""Chain of Command, Part I"""
110,JELLICO,   The power transfer levels will   need to be upgraded by twenty   percent. The efficiency of your   warp coils is also unsatisfactory.,"""Chain of Command, Part I"""
111,GEORDI,"   The coil efficiency is well within   specifications, Captain.","""Chain of Command, Part I"""
112,JELLICO,"   I'm not interested in the specs,   Geordi. The efficiency needs to   be at least fifteen percent   higher.","""Chain of Command, Part I"""
113,GEORDI,       Fifteen percent?,"""Chain of Command, Part I"""
114,DATA,   That is an attainable goal. But   it will require realigning the   warp coil and taking the secondary   distribution grid off-line.,"""Chain of Command, Part I"""
115,JELLICO,"   Very good, Data.       That's exactly what I want you to   do.","""Chain of Command, Part I"""
116,GEORDI,"   Taking that grid off-line will   shut down the astrophysics lab,   exobiology, geological research --","""Chain of Command, Part I"""
117,JELLICO,   We're not on a research mission.   Get it done in two days.,"""Chain of Command, Part I"""
118,DATA,"   I believe that is also an   attainable goal. If we utilize   the entire Engineering department,   there should be sufficient   manpower available to complete the   task.","""Chain of Command, Part I"""
119,GEORDI,"   Sure, if they work around the   clock for the next two days.","""Chain of Command, Part I"""
120,JELLICO,"   Then you better get to it, Geordi.   It looks like you have some work   ahead of you.","""Chain of Command, Part I"""
121,GEORDI,"       Yes, sir.","""Chain of Command, Part I"""
122,JELLICO,   Data.,"""Chain of Command, Part I"""
123,JELLICO,   Yes?,"""Chain of Command, Part I"""
124,TROI,"   May I speak with you, Captain?","""Chain of Command, Part I"""
125,JELLICO,"       Deanna... come in, come in.","""Chain of Command, Part I"""
126,JELLICO,       The latest masterpieces from my   son.       It's an elephant.       I think.,"""Chain of Command, Part I"""
127,TROI,       Definitely an elephant.,"""Chain of Command, Part I"""
128,JELLICO,"    (beat, then back to     business)   I'm glad you're here. I'd like to   go over the duty roster with you.","""Chain of Command, Part I"""
129,TROI,"   I'd be happy to.       But first, I'd like to talk about   the way the change in command is   affecting the crew.","""Chain of Command, Part I"""
130,JELLICO,       I've noticed some resistance.,"""Chain of Command, Part I"""
131,TROI,"   I wouldn't call it resistance.   More like... uncertainty. Most of   them have served under Captain   Picard for several years. They   knew him, knew what he expected.   Now they're being asked to adjust   to a new captain and a new way of   doing things. They're uncertain   how to react.","""Chain of Command, Part I"""
132,JELLICO,   I see your point. This all could   be very unsettling to them...,"""Chain of Command, Part I"""
133,TROI,   And to you. Perhaps everyone just   needs some time... time for you to   get to know and trust the crew...   and time for them to understand   how you want things done.,"""Chain of Command, Part I"""
134,JELLICO,"   I'm glad you brought this to my   attention, Deanna.       Unfortunately, I don't have time   for a honeymoon with the crew.     ","""Chain of Command, Part I"""
135,,,"""Chain of Command, Part I"""
136,JELLICO ,"   You've clearly given this a lot of   thought, so I want you to take   charge of the morale situation.   Please see to it that they make   the adjustment to the new routine   quickly and easily.","""Chain of Command, Part I"""
137,JELLICO,"   I have a meeting with the new   Security Chief in five minutes, so   the duty roster will have to wait.   Thank you, Counselor.","""Chain of Command, Part I"""
138,JELLICO,"   Oh, by the way...       I prefer a certain... formality on   the Bridge.    (beat, then with a     smile)   I would appreciate it if you wore   a standard uniform when you're on   duty.","""Chain of Command, Part I"""
139,TROI,"   Of course, sir.","""Chain of Command, Part I"""
140,GEORDI,"       Commander, he's asking me to   completely reroute half the power   systems on the ship, change every   duty roster, realign the warp   coils in two days, and now he's   transferred a third of my   department to Security.","""Chain of Command, Part I"""
141,RIKER,"   If it makes you feel any better,   you're not alone. Captain Jellico   is making major changes in every   department on the ship.","""Chain of Command, Part I"""
142,GEORDI,   I don't mind making changes and I   don't mind hard work. But he's   not giving me the time to do the   work. Someone's got to make him   listen to reason.,"""Chain of Command, Part I"""
143,RIKER,   He's not going to listen to me.   I think he's made that abundantly   clear.,"""Chain of Command, Part I"""
144,GEORDI,   Then can I make a suggestion?   Talk to Captain Picard. Maybe he   can do something.,"""Chain of Command, Part I"""
145,GEORDI,"   We just need a little time,   Commander, that's all.","""Chain of Command, Part I"""
146,RIKER,       All right.,"""Chain of Command, Part I"""
147,PICARD,   Come.,"""Chain of Command, Part I"""
148,RIKER,"   Are you all right, sir?","""Chain of Command, Part I"""
149,PICARD,"   Oh, yes.       The last time I had to train like   this was for the Academy marathon,   but I'm managing.","""Chain of Command, Part I"""
150,PICARD,   What can I do for you?,"""Chain of Command, Part I"""
151,RIKER,"   It's... nothing urgent. I'm sorry   to bother you. Good night, sir.","""Chain of Command, Part I"""
152,PICARD,   My orders are to maintain radio   silence until we've completed the   mission.,"""Chain of Command, Part I"""
153,JELLICO,   Well... the Enterprise will be   monitoring your channel just in   case you do need to transmit a   signal.,"""Chain of Command, Part I"""
154,RIKER,   Bridge to Captain Jellico. We've   arrived at the shuttle departure   coordinates.,"""Chain of Command, Part I"""
155,JELLICO,       Did you launch the probe I   requested?,"""Chain of Command, Part I"""
156,RIKER,"   Yes, sir. I wasn't aware that you   wanted to be informed...","""Chain of Command, Part I"""
157,JELLICO,       Thank you. Jellico out.       I can see why he's still only a   first officer.,"""Chain of Command, Part I"""
158,JELLICO,   Something wrong?,"""Chain of Command, Part I"""
159,PICARD,   Captain... I just want you to know   that Commander Riker is--,"""Chain of Command, Part I"""
160,JELLICO,"   I've read your reports, Jean-Luc.   I know you think highly of him.","""Chain of Command, Part I"""
161,PICARD,"   It's not simply my opinion. He's   been decorated five times by   Starfleet Command and offered his   own ship on more than one   occasion. I think if you give him   a chance, you'll find he's an   outstanding officer.","""Chain of Command, Part I"""
162,JELLICO,"   Jean-Luc... let's be candid for a   moment. The Cardassians aren't   going to listen to reason, and the   Federation won't give in to their   demands. And the odds are, you   won't be coming back from this   mission of yours.       I want this ship ready for action.   I don't have time to give Wil   Riker or anyone else a ""chance.""   And... forgive me for being blunt,   but the Enterprise is mine now.","""Chain of Command, Part I"""
163,JELLICO,       Well... here's hoping you beat the   odds.       Good hunting.,"""Chain of Command, Part I"""
164,PICARD,   Thank you.,"""Chain of Command, Part I"""
165,JELLICO,   Jean-Luc...       I believe this is yours.,"""Chain of Command, Part I"""
166,WORF,       Shuttlecraft Feynman to   Enterprise. We have cleared the   shuttlebay.,"""Chain of Command, Part I"""
167,RIKER,"   Acknowledged, Feynman. Good luck.","""Chain of Command, Part I"""
168,PICARD,"       Thank you, Enterprise.","""Chain of Command, Part I"""
169,PICARD,   Now that we're on our way... I can   finally tell you about our   mission.,"""Chain of Command, Part I"""
170,PICARD,   Starfleet Intelligence believes   the Cardassians are developing...   metagenic weapons.,"""Chain of Command, Part I"""
171,BEVERLY,       Oh my God.,"""Chain of Command, Part I"""
172,WORF,   I am not familiar with...   metagenics.,"""Chain of Command, Part I"""
173,BEVERLY,"   They're genetically engineered   viruses which are designed to   destroy entire eco-systems. The   metagenic toxins are released into   the atmosphere of a planet and   immediately begin mutating. They   seek out and destroy every form of   DNA they encounter.       In a few days, everything is dead.","""Chain of Command, Part I"""
174,PICARD,"   Within a month, the metagenic   agent itself breaks down and   dissipates completely... leaving   every city, road, and piece of   equipment perfectly intact.","""Chain of Command, Part I"""
175,WORF,   Leaving the planet safe to be   conquered.       Wouldn't using such a weapon pose   as great a risk to the attacker as   it does to the target?,"""Chain of Command, Part I"""
176,BEVERLY,   That's why metagenics and other   biological weapons were outlawed   years ago. Even the Romulans   abide by those agreements.,"""Chain of Command, Part I"""
177,PICARD,   Starfleet Intelligence believes   that the Cardassians are   developing a new delivery system --   one which would protect them from   any accidental exposure to the   toxin.       They believe the Cardassians are   testing a way of launching dormant   metagenic material on a subspace   carrier wave.,"""Chain of Command, Part I"""
178,BEVERLY,   So they could activate the toxin   after launch... that would protect   them from accidental exposure.,"""Chain of Command, Part I"""
179,PICARD,       And because the subspace wave   would appear to be simple   background radiation... no one   would realize what was happening   until it was too late.,"""Chain of Command, Part I"""
180,PICARD,"   For several weeks, bursts of thetaband   subspace emissions have been   detected coming from Celtris   Three. Those emissions may   indicate a metagenic delivery   system in operation.","""Chain of Command, Part I"""
181,WORF,   What do we know about Celtris   Three?,"""Chain of Command, Part I"""
182,PICARD,   Very little. It was thought to be   uninhabited until these emissions   were detected. Starfleet believes   there is a secret research lab   located somewhere beneath the   surface.       Our orders are to penetrate the   Celtris Three installation and   determine whether or not the   Cardassians are actually building   a metagenic weapon.,"""Chain of Command, Part I"""
183,BEVERLY,   And if they are?,"""Chain of Command, Part I"""
184,PICARD,   Then we destroy it. At all costs.,"""Chain of Command, Part I"""
185,PICARD,"   When I was on the Stargazer, we   conducted extensive tests using   theta-band carrier waves. One of   the reasons I was selected for   this mission is my familiarity   with the methods used to generate   them. Mister Worf, you're along   for obvious reasons. Doctor, your   job will be to locate and destroy   any bio-toxins we find.","""Chain of Command, Part I"""
186,WORF,   Celtris Three is in Cardassian   space. How will we get there   undetected?,"""Chain of Command, Part I"""
187,PICARD,   I know where we can arrange   some... discreet transportation.       Set course for Torman Five.,"""Chain of Command, Part I"""
188,SOLOK,"       ... if he doesn't pay up, I know   three large Ferengi who will not   be so forgiving.","""Chain of Command, Part I"""
189,SOLOK,   I didn't do it.,"""Chain of Command, Part I"""
190,PICARD,   We're not accusing you of   anything.,"""Chain of Command, Part I"""
191,SOLOK,   Then what do you want?,"""Chain of Command, Part I"""
192,PICARD,   We're looking for Daimon Solok.,"""Chain of Command, Part I"""
193,SOLOK,       Why?,"""Chain of Command, Part I"""
194,PICARD,   I have a... business proposition   to discuss.,"""Chain of Command, Part I"""
195,SOLOK,   Solok is a very busy -- a very   important man. He isn't here.,"""Chain of Command, Part I"""
196,SOLOK,   But I could... relay a message.,"""Chain of Command, Part I"""
197,PICARD,   Good. Please tell... Daimon Solok   that we're interested in arranging   some transportation... to Celtris   Three.,"""Chain of Command, Part I"""
198,SOLOK,   That's a Cardassian planet.,"""Chain of Command, Part I"""
199,PICARD,"   Yes. I understand that Solok   runs... ""cargo"" there from time to   time.","""Chain of Command, Part I"""
200,SOLOK,       Solok is no smuggler.,"""Chain of Command, Part I"""
201,SOLOK,       What are you laughing at? Get out   of here.,"""Chain of Command, Part I"""
202,PICARD,"   Well, if Solok were going to   Celtris for what I'm sure are...   legitimate reasons... we would be   interested in quietly booking   passage for the journey.","""Chain of Command, Part I"""
203,SOLOK,   I don't think he would be   interested in dealing with   Federation spies.,"""Chain of Command, Part I"""
204,BEVERLY,       You know... I've heard that Solok   is... quite a man...,"""Chain of Command, Part I"""
205,SOLOK,"   Why, yes... he is... an   extraordinary man.","""Chain of Command, Part I"""
206,BEVERLY,   That's why we came here... because   only Solok could help us... but I   guess there are some things even   Solok can't do.,"""Chain of Command, Part I"""
207,BEVERLY,"       It's too bad... if he had been   able to help, I would've been   very... very...","""Chain of Command, Part I"""
208,SOLOK,       Yes?,"""Chain of Command, Part I"""
209,BEVERLY,       Grateful.,"""Chain of Command, Part I"""
210,SOLOK,       When do you want to leave?,"""Chain of Command, Part I"""
211,RIKER ,   First Officer's Log: Supplemental.   We have rendezvoused with the   Cardassian ship Reklar to begin   diplomatic talks designed to ease   tensions along the border.,"""Chain of Command, Part I"""
212,RIKER,   Gul Lemec has arrived. He's   waiting for you in the Observation   Lounge.,"""Chain of Command, Part I"""
213,JELLICO,   Very good.       I'll be in my Ready Room.,"""Chain of Command, Part I"""
214,JELLICO,   Yes?,"""Chain of Command, Part I"""
215,TROI,   Captain... I think there's been a   slight miscommunication.       Did you want to meet with Gul   Lemec in here?,"""Chain of Command, Part I"""
216,JELLICO,   No. The Observation Lounge is   appropriate.,"""Chain of Command, Part I"""
217,TROI,       I see...,"""Chain of Command, Part I"""
218,JELLICO,   Lemec is a Cardassian... and   Cardassians are like... timber   wolves -- predators... bold in   large numbers... cautious by   themselves... and with an   instinctive need to establish a   dominant position in any social   gathering.,"""Chain of Command, Part I"""
219,TROI,   You're trying to establish a   dominant role for yourself by   making him wait for you.,"""Chain of Command, Part I"""
220,TROI,   I see.       The trouble with wolves is that   sometimes the fight for dominance   ends with one of them dead.,"""Chain of Command, Part I"""
221,JELLICO,   In that case the trick is... to be   the wolf that's still standing at   the end.,"""Chain of Command, Part I"""
222,PICARD,       Be certain your tricorder makes a   precise map of our route. It will   be easy to get lost in here.,"""Chain of Command, Part I"""
223,WORF,"   Aye, sir.","""Chain of Command, Part I"""
224,BEVERLY,"       I'm picking up some type of   subspace signals, but I can't get   a lock on them.","""Chain of Command, Part I"""
225,PICARD,   That's characteristic of thetaband   emissions. You need to   compress the detection band-width   to get a directional fix.,"""Chain of Command, Part I"""
226,PICARD,   The emission source is five   hundred meters east of here... and   about seven hundred meters below.,"""Chain of Command, Part I"""
227,PICARD,   It's all right.       They're called lynars... a kind of   Celtran bat. They're harmless.,"""Chain of Command, Part I"""
228,WORF,       Bats...,"""Chain of Command, Part I"""
229,BEVERLY,"   You're not afraid of bats, are   you, Worf?","""Chain of Command, Part I"""
230,WORF,   Of course not.,"""Chain of Command, Part I"""
231,BEVERLY,   The bottom's a little over five   hundred meters.,"""Chain of Command, Part I"""
232,PICARD,   There doesn't appear to be any   other way down.,"""Chain of Command, Part I"""
233,PICARD,   This is sheer granite. We'll have   to use fusing pitons.,"""Chain of Command, Part I"""
234,BEVERLY,   We could try to find another way   down.,"""Chain of Command, Part I"""
235,PICARD,"   Unfortunately, that could take   several hours.","""Chain of Command, Part I"""
236,WORF,"       You're not afraid of heights, are   you, Doctor?","""Chain of Command, Part I"""
237,BEVERLY,       Of course not.,"""Chain of Command, Part I"""
238,PICARD,"       Now, remember to control your   descent... and don't tangle the   lines.","""Chain of Command, Part I"""
239,BEVERLY,   Don't tangle the lines... I'll   remember.,"""Chain of Command, Part I"""
240,PICARD,   Ready?,"""Chain of Command, Part I"""
241,LEMEC,       What is going on? I have been   waiting here for --,"""Chain of Command, Part I"""
242,JELLICO,"       I'm Captain Jellico. I believe   you know Commander Riker, and this   is Lieutenant Commander Troi.   Let's get to it, shall we?","""Chain of Command, Part I"""
243,LEMEC,   This treatment is a deliberate   insult to the Cardassian Union.   I have been kept waiting here for   over an hour.,"""Chain of Command, Part I"""
244,JELLICO,   Then I'm sure you're ready to   talk.,"""Chain of Command, Part I"""
245,LEMEC,       I did not agree to admitting   others to this meeting.,"""Chain of Command, Part I"""
246,JELLICO,"   If it alarms you, I can ask them   to leave.","""Chain of Command, Part I"""
247,LEMEC,   I am not alarmed. But we did not --,"""Chain of Command, Part I"""
248,JELLICO,"   A great many people are depending   on our efforts here, Gul Lemec.   We don't need to quibble over   minutiae.","""Chain of Command, Part I"""
249,LEMEC,"       I have come to negotiate terms for   a Federation withdrawal from the   border, not to be dictated to by   some mere captain.","""Chain of Command, Part I"""
250,JELLICO,       I can see you're not serious about   these talks. If the Cardassian   Union truly wishes to discuss   peace they can send someone who   can negotiate in a civilized   manner.,"""Chain of Command, Part I"""
251,DATA,   Captain on the Bridge.,"""Chain of Command, Part I"""
252,JELLICO,"       Let him stew for a few minutes.   Then go in and tell him you've   convinced me to meet with him one   more time. Tell him I'm a loose   cannon... that he needs to be more   reasonable because I'm such an   unreasonable man.       Lemec will want to bring his own   aides on board. Pretend to be   worried that I'll object, but then   give grudging permission for two   aides, no more.       Understood?","""Chain of Command, Part I"""
253,TROI,"   Yes, sir.","""Chain of Command, Part I"""
254,RIKER,"   Aye, sir.","""Chain of Command, Part I"""
255,RIKER,"   Well, I'll say this for him...   he's very sure of himself.","""Chain of Command, Part I"""
256,TROI,       No... he's not.,"""Chain of Command, Part I"""
257,PICARD,   The installation should be   about... three hundred meters...    (points down one of the     tunnels)   This way.,"""Chain of Command, Part I"""
258,BEVERLY,   I don't suppose we're going to   find another way to get back up   there...,"""Chain of Command, Part I"""
259,WORF,   Doubtful.,"""Chain of Command, Part I"""
260,BEVERLY,   That's what I thought.,"""Chain of Command, Part I"""
261,PICARD,"   We need to get through here. This   lava tube runs southwest for   seventy meters before running into   another chamber.       The tube opens up a little more   beyond this entrance. If we can   widen the opening, we should be   able to crawl through.","""Chain of Command, Part I"""
262,WORF,   A phaser set to level sixteen   should suffice.,"""Chain of Command, Part I"""
263,PICARD,   Make it so.,"""Chain of Command, Part I"""
264,PICARD,"   Very good, Mister Worf.","""Chain of Command, Part I"""
265,JELLICO,"       Gul Lemec, a pleasure.","""Chain of Command, Part I"""
