,character,quote,episode
119,GUINAN,   You felt sorry for me. Look what   it got you.,"""I, Borg"""
120,GEORDI,   I'll have to go in... to connect   the power conduit.,"""I, Borg"""
121,WORF,       I will follow the Commander.   Reactivate the field once we're   through.,"""I, Borg"""
122,GEORDI,"   Good, now just stay there.","""I, Borg"""
123,WORF,   Commander...,"""I, Borg"""
124,BORG,   We are Borg.,"""I, Borg"""
125,BORG,   You will be assimilated.,"""I, Borg"""
126,BORG,   Resistance is futile.,"""I, Borg"""
127,GEORDI,"    (without stopping his     work)   Take a look around, pal, you're   not exactly in a position to make   demands.","""I, Borg"""
128,BORG,   We must return to the Collective.,"""I, Borg"""
129,GEORDI,"   Who's ""we?""","""I, Borg"""
130,BORG,   We... are Borg.,"""I, Borg"""
131,GEORDI,   There's only one of you.,"""I, Borg"""
132,GEORDI,   Do you have a name?,"""I, Borg"""
133,GEORDI,   A means of identification?,"""I, Borg"""
134,BORG,"   Third, of five.","""I, Borg"""
135,GEORDI,       There were five on your ship...   Is that it? Just a number?,"""I, Borg"""
136,BORG,"   Third, of five.","""I, Borg"""
137,GEORDI,   It does kind of suit you.,"""I, Borg"""
138,GEORDI,   This is for you. It regulates   the power flow to the frequency   you're used to...       ... and this connection should fit   the coupling on your arm.,"""I, Borg"""
139,GEORDI,   You're welcome.,"""I, Borg"""
140,GEORDI,   Let's get out of here.,"""I, Borg"""
141,WORF,   Lower the force field.,"""I, Borg"""
142,GEORDI,   He's hungry all right.,"""I, Borg"""
143,BORG,   Why do you do this?,"""I, Borg"""
144,GEORDI,   I'm just a nice guy at heart.   Feeling better?,"""I, Borg"""
145,BORG,   You are not-Borg.,"""I, Borg"""
146,GEORDI,   That's right. And hope to stay   that way.,"""I, Borg"""
147,BORG,   You will be assimilated.   Resistance is futile.,"""I, Borg"""
148,GEORDI,   That's gratitude for you.,"""I, Borg"""
149,GEORDI,"   I've been rationing his portions   of energy. I think he   understands -- if he cooperates,   he gets fed. If not...    ","""I, Borg"""
150,BEVERLY,   Like a rat in a cage.,"""I, Borg"""
151,GEORDI,"   If I'm gonna figure out his   command pathways, I have to learn   how he processes information.   The only way I know to do that   is to give him perceptual tests.   That means getting his   cooperation.","""I, Borg"""
152,BEVERLY,   So he can participate in the   destruction of his entire species.,"""I, Borg"""
153,GEORDI,       Doctor...,"""I, Borg"""
154,BEVERLY,"   I know, I know. We're at war.","""I, Borg"""
155,BEVERLY,   I'm here to help you... but I   don't have to like it.,"""I, Borg"""
156,GEORDI,"   I think we're ready to transport   him. If he gives us any trouble,   we can access the force field   through this console.       Ready?","""I, Borg"""
157,GEORDI,   La Forge to transporter room three.   We're ready here.,"""I, Borg"""
158,TRANSPORTER CHIEF,"   We are standing by, Commander.","""I, Borg"""
159,GEORDI,   Energize.,"""I, Borg"""
160,GEORDI,   You want some?,"""I, Borg"""
161,GEORDI,"   Doctor Crusher, this is Third of   Five. Third of Five, this is our   ship's doctor.","""I, Borg"""
162,BEVERLY,       Hello.,"""I, Borg"""
163,BORG,   What is a doctor?,"""I, Borg"""
164,BEVERLY,   A doctor heals the sick. Repairs   the injured.,"""I, Borg"""
165,BORG,   The sick and injured are   reabsorbed. Others take their   place.,"""I, Borg"""
166,BEVERLY,"       That didn't happen to you. When   we found you, you were dying.   I saved your life.","""I, Borg"""
167,BORG,   Why?,"""I, Borg"""
168,BEVERLY,   That's my duty. To help those   who are hurt.,"""I, Borg"""
169,BORG,   You give us food...,"""I, Borg"""
170,GEORDI,   Right.,"""I, Borg"""
171,BORG,   Is that your duty?,"""I, Borg"""
172,GEORDI,   Yeah. That's right.,"""I, Borg"""
173,GEORDI,"   Listen, Third of Five... Doctor   Crusher here has repaired a lot   of the damage to your biochip   implants. We want to run a few   tests... see if everything is   working okay.","""I, Borg"""
174,BORG,   Tests...,"""I, Borg"""
175,BEVERLY,"   I'll show you some diagrams...   ask you some questions about   them... it's very simple, really.","""I, Borg"""
176,BORG,       You will be assimilated...,"""I, Borg"""
177,GEORDI,"   Right. But before that happens,   could we maybe ask you a few   questions?","""I, Borg"""
178,BORG,   We will answer.,"""I, Borg"""
179,GEORDI,"   Terrific. Okay, Third of Five,   right over here...","""I, Borg"""
180,BORG,   What is your designation?,"""I, Borg"""
181,GEORDI,   Designation?,"""I, Borg"""
182,BORG,"       Third, of Five...","""I, Borg"""
183,BEVERLY,   You mean our names. We don't have   designations -- we have names.   I'm Beverly...       This is Geordi.,"""I, Borg"""
184,BORG,   Do I have a -- name?,"""I, Borg"""
185,GEORDI,   Do you want one?,"""I, Borg"""
186,BORG,   A name...,"""I, Borg"""
187,BEVERLY,"   I'm Beverly, this is Geordi...       ... and you...","""I, Borg"""
188,BORG,   You...,"""I, Borg"""
189,BEVERLY,   You...,"""I, Borg"""
190,GEORDI,   That's it. Hugh. What do you   think?,"""I, Borg"""
191,BORG,   You.,"""I, Borg"""
192,GEORDI,   Not you... Hugh.,"""I, Borg"""
193,BORG,   Hugh.,"""I, Borg"""
194,BEVERLY,   All right... I'm Beverly...,"""I, Borg"""
195,GEORDI,   I'm Geordi...,"""I, Borg"""
196,BORG,   We are Hugh.,"""I, Borg"""
197,BEVERLY,   Now imagine what this shape would   look like if it were turned inside   out.,"""I, Borg"""
198,BEVERLY,   Which one is it?,"""I, Borg"""
199,BORG,   This one.,"""I, Borg"""
200,BEVERLY,   That's right.       He's gotten every one -- eight   for eight. That blows the top   right off the spatial acuity   percentiles.,"""I, Borg"""
201,GEORDI,   It's the prosthetic eye... it   seems to be giving him very   complex visual information...,"""I, Borg"""
202,BEVERLY,   Like some kind of holographic   imaging system.,"""I, Borg"""
203,GEORDI,   That could be helpful.,"""I, Borg"""
204,GEORDI,"   Hugh, I'd like to take a closer   look at your eyepiece. Is that   okay?","""I, Borg"""
205,BORG,   Here.,"""I, Borg"""
206,GEORDI,   Well... thanks.,"""I, Borg"""
207,BORG,"   When you are assimilated, you will   have a similar device.","""I, Borg"""
208,BEVERLY,"   Hugh, do you understand that we   don't want to be assimilated?","""I, Borg"""
209,BORG,   Why do you resist us?,"""I, Borg"""
210,BEVERLY,   Because... we don't want to live   the way you do.,"""I, Borg"""
211,BORG,   Here it is quiet. There are no   other voices.,"""I, Borg"""
212,GEORDI,   Other voices?,"""I, Borg"""
213,BORG,   On a Borg ship we live with the   thoughts of the others in our   minds. Thousands of voices...   with us always.,"""I, Borg"""
214,BEVERLY,   I think what you're saying... is   that you're lonely.,"""I, Borg"""
215,GEORDI,   Here you go.,"""I, Borg"""
216,BORG,"   When you have completed these   tests, what will be done with us?","""I, Borg"""
217,GEORDI,   We'll send you home.,"""I, Borg"""
218,BORG,   We will rejoin the Collective.,"""I, Borg"""
219,GEORDI,"   It's funny... when I first started   out, I had no problem with   creating this invasive program...   but the more I work with Hugh,   the more I --","""I, Borg"""
220,GUINAN,   Hugh?,"""I, Borg"""
221,GEORDI,   That's the name we gave him.,"""I, Borg"""
222,GUINAN,   You named a Borg...,"""I, Borg"""
223,GEORDI,   Yeah.       It was easier to have something   to call him.,"""I, Borg"""
224,GUINAN,"   Okay, so now you have a Borg named   Hugh...","""I, Borg"""
225,GEORDI,   And... he's not anything like I'd   expected.,"""I, Borg"""
226,GUINAN,   How so?,"""I, Borg"""
227,GEORDI,   I don't know... he's... he just   seems like a kid.. a long way from   home...,"""I, Borg"""
228,GUINAN,   You're the second person today   that's talked about this Borg as   if he were a lost child...,"""I, Borg"""
229,GEORDI,   And now I'm having second thoughts   about what we're doing.   Programming him like a walking   bomb... sending him back to   destroy the others...,"""I, Borg"""
230,GUINAN,"   This ""kid's"" big brothers are   going to hunt us down. They won't   rest until they have him back.   And they'll destroy us in the   process -- without any of this   soul-searching you're going   through.","""I, Borg"""
231,GEORDI,   Maybe you should go talk to him.   It might not seem so clear cut   then.,"""I, Borg"""
232,GUINAN,   I wouldn't have anything to say.,"""I, Borg"""
233,GEORDI,"   Then why don't you just listen?   That's what you do best, isn't   it?","""I, Borg"""
234,PICARD,"   What is it, Number One?","""I, Borg"""
235,RIKER,"   We've picked up a vessel on long   range scanners, headed this way.","""I, Borg"""
236,PICARD,   Analysis.,"""I, Borg"""
237,DATA,"   The vessel is traveling at warp   seven-point-six. Mass:   two-point-five million metric   tons, configuration: ...cubical.","""I, Borg"""
238,RIKER,   The Borg...,"""I, Borg"""
239,DATA,   Its dimensions indicate that it   is a scout ship similar to the   one that crashed.,"""I, Borg"""
240,DATA,   Interference from the star's   radiation will shield us from   their sensors. We should remain   undetected until they enter this   system.,"""I, Borg"""
241,PICARD,   How long do we have?,"""I, Borg"""
242,DATA,"   At present speed they will arrive   in thirty-one hours, seven   minutes.","""I, Borg"""
243,GUINAN,   Well... you don't look so tough.,"""I, Borg"""
244,BORG,       We are Borg.,"""I, Borg"""
245,GUINAN,   I hear they gave you a name.,"""I, Borg"""
246,BORG,   Yes. We are Hugh.,"""I, Borg"""
247,GUINAN,   Well? Aren't you going to tell   me I have to be assimilated?,"""I, Borg"""
248,BORG,   You wish to be assimilated... ?,"""I, Borg"""
249,GUINAN,"   No, I don't wish. But that's what   you people do.","""I, Borg"""
250,GUINAN,   Resistance is futile. Right?,"""I, Borg"""
251,BORG,   Resistance is futile...,"""I, Borg"""
252,GUINAN,"   I've got news for you. It isn't.   Some of my ancestors resisted the   Borg, when you came to assimilate   us. A few escaped.","""I, Borg"""
253,BORG,       Resistance is not futile...,"""I, Borg"""
254,GUINAN,   No...,"""I, Borg"""
255,GUINAN,"   But thanks to you, there aren't   many of us. We're scattered   around the galaxy... we have no   home... we don't even have each   other.","""I, Borg"""
256,BORG,   What you are saying... is that   you are lonely.,"""I, Borg"""
257,GUINAN,   What... ?,"""I, Borg"""
258,BORG,   You have no others. You have no   home.,"""I, Borg"""
259,BORG,   We are also lonely.,"""I, Borg"""
260,BORG,   What is Geordi doing?,"""I, Borg"""
261,GEORDI,   Just studying the components in   your prosthesis.,"""I, Borg"""
262,BORG,   Why?,"""I, Borg"""
263,GEORDI,   We're just trying to learn more   about you.,"""I, Borg"""
264,BORG,   Why?,"""I, Borg"""
265,GEORDI,   You're very different from us.   Part of what we do is to learn   more about other species.,"""I, Borg"""
266,BORG,   We assimilate species. Then we   know everything about them.,"""I, Borg"""
267,GEORDI,   Yeah. I know.,"""I, Borg"""
268,BORG,   Is that not easier?,"""I, Borg"""
269,GEORDI,   Maybe it is. It's just not what   we do.,"""I, Borg"""
270,BORG,   Why?,"""I, Borg"""
271,GEORDI,"   Think about it this way. Every   time you talk about yourself, you   use the word ""we."" We do this,   we do that... you don't know how   to think of yourself as a single   individual. You don't say, ""I   want this,"" or ""I am Hugh.""","""I, Borg"""
272,GEORDI,"   We are all separate individuals.   I am Geordi. I choose what I want   to do with my life. I make   decisions for myself. For people   like me, losing that individuality   -- is almost worse than dying.","""I, Borg"""
273,BORG,   When you sleep... there are no   voices in your mind.,"""I, Borg"""
274,GEORDI,   No.,"""I, Borg"""
275,BORG,   Are you ever...       ... lonely?,"""I, Borg"""
276,GEORDI,   Sometimes. But that's why we have   friends.,"""I, Borg"""
277,BORG,   Friends...,"""I, Borg"""
278,GEORDI,   Sure. Someone you talk to...   who can be with you when you're   lonely... who makes you feel   better.,"""I, Borg"""
279,BORG,   Like Geordi... and Hugh.,"""I, Borg"""
280,GEORDI,"   That's it, Captain.","""I, Borg"""
281,PICARD,   It looks harmless enough.,"""I, Borg"""
282,GEORDI,   We had to disguise it as something   innocuous. The Borg have ways   of screening out programming   anomalies.,"""I, Borg"""
283,PICARD,   How can a geometric form   disable a computer system?,"""I, Borg"""
284,DATA,   The shape is a paradox. It cannot   exist in real space or time.,"""I, Borg"""
285,GEORDI,"   When Hugh's imaging apparatus   imprints it on his bio-chips,   he'll try to analyze it.","""I, Borg"""
286,DATA,"   He will be unsuccessful, and will   store the shape in his memory   banks. It will be shunted to a   subroutine for further analysis.","""I, Borg"""
287,GEORDI,"   When the Borg download his memory,   they'll incorporate it into their   network. Then they'll try to   analyze it.","""I, Borg"""
288,DATA,"   It is designed so that each   approach they take will spawn an   anomalous solution. The anomalies   are designed to interact with each   other, linking together to form   an endless and unsolvable puzzle.","""I, Borg"""
289,PICARD,   Quite original. How long before   total systems failure?,"""I, Borg"""
290,GEORDI,   Not until the shape has gone   through several hundred   computational cycles.,"""I, Borg"""
291,PICARD,   When can you begin the process?,"""I, Borg"""
292,GEORDI,   Another twenty hours. Doctor   Crusher wants to make sure the   new implants have taken hold.,"""I, Borg"""
293,PICARD,   Very well. Proceed as soon as   you're ready.,"""I, Borg"""
294,GEORDI,   Captain...,"""I, Borg"""
295,GEORDI,   I have to admit... I've been   having second thoughts about this   plan.,"""I, Borg"""
296,PICARD,   For what reason?,"""I, Borg"""
297,GEORDI,   Well... I've been getting to know   him. The Borg.,"""I, Borg"""
298,PICARD,   I see.,"""I, Borg"""
299,GEORDI,"   He's not what I thought he would   be, sir. He has feelings... he's   homesick...       I don't know... it just seems   wrong to use him like this.","""I, Borg"""
300,PICARD,"   Centuries ago, when laboratory   animals were used for research...   scientists would occasionally   become attached to the creatures.   That was a problem if the   experiment involved killing them.       I would suggest you unattach   yourself from the Borg, Mister   La Forge.","""I, Borg"""
301,GEORDI,"       Aye, Captain.","""I, Borg"""
302,PICARD,   Come.,"""I, Borg"""
303,PICARD,"   Guinan... please, come in.","""I, Borg"""
304,GUINAN,   You sure? Looks like you're all   set for a quiet evening.,"""I, Borg"""
305,PICARD,   I'm delighted to see you. Would   you like something to drink?,"""I, Borg"""
306,GUINAN,"   No, thanks.","""I, Borg"""
307,GUINAN,   I was thinking about how you said   my foil was dipping the other   day... maybe I should do some   exercises... build up a little   strength in my arm...,"""I, Borg"""
308,PICARD,   A strong forearm is always an   advantage in fencing...,"""I, Borg"""
309,GUINAN,   Not to mention tending bar...,"""I, Borg"""
310,GUINAN,   About the Borg...,"""I, Borg"""
311,GUINAN,   Aren't you just a bit surprised   by him?,"""I, Borg"""
312,PICARD,   Surprised...,"""I, Borg"""
313,GUINAN,   Yes. Did you know he has a name?,"""I, Borg"""
314,GUINAN,   La Forge gave it to him. His   name's Hugh. And he's lonely.,"""I, Borg"""
315,GUINAN,"   I don't know what made me go see   him. La Forge told me I should,   but I said no.","""I, Borg"""
316,GUINAN,"   And then... I found myself   standing there, staring at him.   Curiosity, I figured... just   curiosity.","""I, Borg"""
317,GUINAN,   Picard... I want to hear you say   that you're sure -- that what   you're doing is right.,"""I, Borg"""
318,PICARD,   If you've come here to persuade   me not to use the invasive   program...,"""I, Borg"""
319,GUINAN,   No -- I think I'm asking you to   persuade me.,"""I, Borg"""
320,PICARD,"   Two days ago, you were so upset   about the Borg even being on the   ship that you tore the foil out   of my hand. Now you're here   questioning whether he should be   treated as an enemy.","""I, Borg"""
321,GUINAN,   I know. But... when you talk to   him... face to face... can you   honestly say you have no doubts?,"""I, Borg"""
322,PICARD,       I haven't talked to him.,"""I, Borg"""
323,GUINAN,   Why not?,"""I, Borg"""
324,PICARD,   I see no need --,"""I, Borg"""
325,GUINAN,   If you're going to use this person   --,"""I, Borg"""
326,PICARD,"   It's a Borg, damn it, not a   person --!","""I, Borg"""
327,GUINAN,"   If you're going to use this person   to destroy his race, don't you   think you should look him in the   eye once before you do it?       Besides... I'm not so sure he is   Borg anymore.","""I, Borg"""
328,PICARD,       Because he's been given a name   by a member of the crew doesn't   mean he's no longer Borg. Because   he's young doesn't mean he's   innocent. He is what he is and   in spite of the efforts to turn   him into some kind of pet -- I   will not alter our plans.,"""I, Borg"""
329,GUINAN,   Fine. But unless you talk to him   -- at least once -- you might find   that decision harder to live with   than you realize.,"""I, Borg"""
330,WORF,   Worf to Captain Picard...,"""I, Borg"""
331,PICARD,"   Yes, Lieutenant.","""I, Borg"""
332,WORF,   We are ready to transport.,"""I, Borg"""
333,PICARD,   Proceed.,"""I, Borg"""
334,PICARD,"   You may wait outside, Lieutenant.","""I, Borg"""
335,BORG,   Locutus...,"""I, Borg"""
336,PICARD,   Yes. I am Locutus... of Borg.,"""I, Borg"""
337,BORG,   Why are you here?,"""I, Borg"""
338,PICARD,   This is a primitive culture. I   am here to facilitate its   incorporation. Identify yourself.,"""I, Borg"""
339,BORG,   Hugh.,"""I, Borg"""
340,PICARD,   Identify yourself.,"""I, Borg"""
341,BORG,   We are Hugh.,"""I, Borg"""
342,PICARD,   This is not a Borg identification.,"""I, Borg"""
343,BORG,   Third... of five.,"""I, Borg"""
344,PICARD,   This culture will be assimilated.,"""I, Borg"""
345,BORG,   They... do not wish it.,"""I, Borg"""
346,PICARD,   Irrelevant.,"""I, Borg"""
347,BORG,   They will resist us.,"""I, Borg"""
348,PICARD,   Resistance is futile.,"""I, Borg"""
349,BORG,   Resistance... is not futile.,"""I, Borg"""
350,BORG,   Some have escaped.,"""I, Borg"""
351,PICARD,   They will be found. It is   inevitable. All will be   assimilated.,"""I, Borg"""
352,BORG,   Must... Geordi be assimilated?,"""I, Borg"""
353,PICARD,   Yes.,"""I, Borg"""
354,BORG,   Geordi does not wish it.       He would rather die than be   assimilated.,"""I, Borg"""
355,PICARD,   Then he will die.,"""I, Borg"""
356,BORG,   No. Geordi must not die.,"""I, Borg"""
357,BORG,   Geordi is... a friend.,"""I, Borg"""
358,PICARD,   You will assist us in assimilating   this vessel.,"""I, Borg"""
359,PICARD,   You are Borg. You will assist   us.,"""I, Borg"""
360,BORG,   I will not.,"""I, Borg"""
361,PICARD,   What did you say?,"""I, Borg"""
362,BORG,   I will not assist you.,"""I, Borg"""
363,PICARD,"   ""I""... ?","""I, Borg"""
364,BORG,   Geordi must not be assimilated.,"""I, Borg"""
365,PICARD,   But... you are Borg.,"""I, Borg"""
366,BORG,   No. I am -- Hugh.,"""I, Borg"""
367,PICARD,"   ... I think I deliberately avoided   speaking with the Borg because   I didn't want anything to get in   the way of our plan.       But now something has. As far   as I can tell, he seems to be a   fully realized individual. He   has even accepted me as Picard,   Captain of this ship, and not as   Locutus.","""I, Borg"""
