,character,quote,episode
153,KEIKO,   No...,"""Data's Day"""
154,DATA,   There is a high likelihood that   your decision to cancel the   wedding was an error.,"""Data's Day"""
155,KEIKO,       What?,"""Data's Day"""
156,DATA,   I believe you made an incorrect   analysis of the facts at hand.,"""Data's Day"""
157,KEIKO,   What do you mean?,"""Data's Day"""
158,DATA,   You do not seem happy.,"""Data's Day"""
159,KEIKO,"   Well, no...","""Data's Day"""
160,DATA,   Your decision was based on the   assumption that cancelling the   wedding would bring you happiness.   That has proved to be incorrect.,"""Data's Day"""
161,KEIKO,   Data... it's not that simple.,"""Data's Day"""
162,DATA,"   Since your action did not produce   the desired results, the most   advisable solution is to   re-examine the decision-making   process and look for errors.","""Data's Day"""
163,KEIKO,   I knew what I was doing. It's   my decision.,"""Data's Day"""
164,DATA,"   That fact is not in dispute.   However, you may have acted with   undue haste... and in doing so,   you have unintentionally hurt   Chief O'Brien's feelings.","""Data's Day"""
165,KEIKO,       I did what I had to! Why are you   doing this? I thought you were   my friend.,"""Data's Day"""
166,DATA,   I am your friend.,"""Data's Day"""
167,KEIKO,   Then leave me alone.,"""Data's Day"""
168,DATA,   If I have offended---,"""Data's Day"""
169,KEIKO,   Just... leave me alone.,"""Data's Day"""
170,DATA ,   It is clear that I need guidance   to resolve this situation.   Counselor Troi's advice should   be useful.,"""Data's Day"""
171,CUT TO:,,"""Data's Day"""
172,DATA ,"    (continuing over above     action)   In many ways, she is the friend   that I understand the least. Her   life and her duties are predicated   on her understanding and   perception of emotions. Since   I have none, no doubt she finds   me as much of a mystery as I find   her.","""Data's Day"""
173,DATA,   Chief O'Brien talks to me... Keiko   talks to you... why do they not   talk to each other?,"""Data's Day"""
174,TROI,"       That's a good question, Data.   I wish I had a good answer for   you. Perhaps when they're ready,   they will.","""Data's Day"""
175,DATA,"   Many aspects of this situation   are puzzling. I have been   studying relevant texts on the   subject of marriage, but I have   not found a suitable guide.","""Data's Day"""
176,TROI,   A suitable guide for what?,"""Data's Day"""
177,DATA,"   In an effort to be helpful, I   am trying to calculate the   variables involved in a successful   marriage.","""Data's Day"""
178,TROI,   Good luck.,"""Data's Day"""
179,DATA,"   There are many different   opinions. On Galvin Five, a   marriage is considered successful   only if children are produced   within a year of the wedding.   Andorian marriages require groups   of four people unless two---","""Data's Day"""
180,TROI,   Data... would you like my advice   on how to help them?       Don't. This is something they   need to work out for themselves   now.,"""Data's Day"""
181,DATA,   But I am their friend. Should   I not stand with them in a time   of difficulty?,"""Data's Day"""
182,TROI,   There are many ways of helping   a friend... sometimes the best   way is to leave them alone.,"""Data's Day"""
183,DATA,   Do you believe marriage to be the   right decision for them?,"""Data's Day"""
184,TROI,"   I don't know. They are very much   in love, but sometimes that isn't   enough. Marriage is an agreement   to share who you are with someone   else... to spend your lives   together... to grow old together.","""Data's Day"""
185,DATA,       'To grow old together?' Is that   an integral component of   marriage?,"""Data's Day"""
186,TROI,       Why do you ask?,"""Data's Day"""
187,DATA,"   Although I am an android, I have   not excluded the possibility that   I too may someday marry.","""Data's Day"""
188,TROI,   There's nothing wrong with that.,"""Data's Day"""
189,DATA,"   I believe I have much to offer   a potential mate, however we   cannot grow old together,   Counselor, because I will not grow   old.","""Data's Day"""
190,TROI,"       You do have a lot to offer,   Data...","""Data's Day"""
191,T'PEL,"   Commander Data, this is Ambassador   T'Pel. Please report to my   quarters.","""Data's Day"""
192,DATA,       Acknowledged.,"""Data's Day"""
193,CUT TO:,,"""Data's Day"""
194,T'PEL,   Enter.,"""Data's Day"""
195,T'PEL,   You have a priority three   clearance aboard the Enterprise?,"""Data's Day"""
196,DATA,"   That is correct, Ambassador.","""Data's Day"""
197,T'PEL,   I require information on this   ship's defense and navigational   systems. Access code kappa alpha   four-six-zero-one-seven-zero-four.,"""Data's Day"""
198,DATA,       That code is valid.,"""Data's Day"""
199,T'PEL,   What is the field strength of the   ship's deflector shields at   maximum output?,"""Data's Day"""
200,DATA,   May I ask what is the purpose for   this request?,"""Data's Day"""
201,T'PEL,   I require the information.,"""Data's Day"""
202,DATA,"   I have the same safeguards as the   ship's computer. Therefore, I   must report any inquiry regarding   restricted information to the   Captain along with a report   stating the nature and purpose   of the inquiry.","""Data's Day"""
203,DATA,   Your reaction suggests that you   do not wish the Captain to be   informed of your inquiry.,"""Data's Day"""
204,T'PEL,       No. I was not interested in the   information. I was curious as   to your security safeguards.   They appear to be adequate.       Cancel request. You may leave.,"""Data's Day"""
205,DATA ,"   Commander Maddox, I have often   wished for the sense that humans   call intuition or instinct.   Since Vulcans do not lie, I must   accept the Ambassador's   explanation... but I still wish   I could have a... gut feeling   to back up this conclusion.","""Data's Day"""
206,COMPUTER,   Program Crusher Four in progress.,"""Data's Day"""
207,BEVERLY,   Hi.       Whatta ya think? It's a recreation   of the studio where I took my   first dance lesson.,"""Data's Day"""
208,DATA,"   It appears to be quite suitable,   Doctor.","""Data's Day"""
209,BEVERLY,"   All right, then. Let's start with   something real simple.","""Data's Day"""
210,BEVERLY,"   Go ahead, try it.","""Data's Day"""
211,BEVERLY,       Good! Now try this...,"""Data's Day"""
212,BEVERLY,"   Wait a minute...       Try it again, but watch my   arms...","""Data's Day"""
213,BEVERLY,       And... you say you're never done   this... ?!,"""Data's Day"""
214,DATA,   That is correct. Perhaps it would   be beneficial to show me the final   lesson.,"""Data's Day"""
215,BEVERLY,   Okay...,"""Data's Day"""
216,BEVERLY,   That was the easiest lesson I've   ever given.,"""Data's Day"""
217,DATA,   Then I have succeeded in learning   how to dance?,"""Data's Day"""
218,BEVERLY,   You seem to have... picked up the   basics.,"""Data's Day"""
219,DATA,"   Thank you, Doctor. I am now ready   to dance at the wedding.","""Data's Day"""
220,BEVERLY,       Wedding?,"""Data's Day"""
221,DATA,   Keiko's wedding.,"""Data's Day"""
222,BEVERLY,   But you never... you didn't say   it was for the wedding.,"""Data's Day"""
223,DATA,   Is that important?,"""Data's Day"""
224,BEVERLY,   Well... yes. They don't do a   lot of tap dancing at weddings...,"""Data's Day"""
225,DATA,   Why not?,"""Data's Day"""
226,BEVERLY,"   Because... well... actually I'm   not exactly sure, Data. But we'd   better try a style of dancing   they will do at the wedding...   Computer, run ""Blue Moon"".","""Data's Day"""
227,BEVERLY,"   Compared to what we were just   doing, it's very simple. Just   follow me. One, two, three,   four---","""Data's Day"""
228,BEVERLY,"   No, no... you're trying to---Ow!   Move more slowly... that's it...   no, now you're--Ow! Stop music.","""Data's Day"""
229,DATA,   I am sorry.,"""Data's Day"""
230,BEVERLY,   I don't get it... you picked up   tap dancing so quickly...,"""Data's Day"""
231,DATA,   I cannot reproduce your   performance if I cannot see your   feet.,"""Data's Day"""
232,BEVERLY,       You need something to copy. You   can't just... dance?,"""Data's Day"""
233,DATA,"   No, Doctor.","""Data's Day"""
234,BEVERLY,"   All right... this time, watch my   feet. Computer, start music.       Don't try to imitate me. You   have to lead.","""Data's Day"""
235,DATA,   Lead where?,"""Data's Day"""
236,BEVERLY,   Indicate to your partner where   you're going to step.,"""Data's Day"""
237,DATA,   How is this accomplished... ?,"""Data's Day"""
238,BEVERLY,"   Watch me, I'll lead...       Notice I don't repeat the same   pattern over and over... I   improvise... Good... Now you   lead...    (they switch positions     again)   Look up... into my eyes...   Good... You're holding me too   tight, Data...","""Data's Day"""
239,DATA,   This is a very complex set of   variables to coordinate.,"""Data's Day"""
240,BEVERLY,"   You're doing fine... now smile,   like you're enjoying yourself...","""Data's Day"""
241,NURSE,   Doctor Crusher please report to   Sickbay.,"""Data's Day"""
242,BEVERLY,"    (wincing, hits     communicator)   Is it Lieutenant Juarez?","""Data's Day"""
243,NURSE,"   Yes, Doctor. Her contractions   are now one minute apart.","""Data's Day"""
244,BEVERLY,   I'm on my way.       Why don't you try it with an...   artificial partner for a little   while? Don't be afraid to   experiment.,"""Data's Day"""
245,DATA,"   I will. Thank you, Doctor.","""Data's Day"""
246,DATA,"   Computer, create dance partner,   female.","""Data's Day"""
247,DATA,   Begin music.,"""Data's Day"""
248,CUT TO:,,"""Data's Day"""
249,RIKER,"   ... he still won't talk... so they   put the Count's head on the   chopping block... 'one more   chance' says the Queen. 'No' says   the Count. The headsman swings   his axe and just as the blade   falls, the Count says 'Wait, wait,   I'll talk!' but it was too late.   And the moral to the story is   don't hatchet your counts before   they chicken.","""Data's Day"""
250,DATA ,       Commander Riker's easy-going   manner and sense of humor is   fascinating. It is one reason   why he is so popular among the   crew. I believe it may also be   partly responsible for his success   in matters of love. There may   be a possible correlation between   humor and sex... the need for more   research is indicated.,"""Data's Day"""
251,DATA,"   Commander, we have reached the   designated coordinates.","""Data's Day"""
252,RIKER,   All stop.       Captain Picard to the Bridge.,"""Data's Day"""
253,PICARD,   Hold position. Long range scan.,"""Data's Day"""
254,DATA,"   I have detected a ship in the   Neutral Zone, Captain.   Configuration... Romulan Warbird.","""Data's Day"""
255,PICARD,   Yellow Alert.,"""Data's Day"""
256,PICARD,"   Mister Worf, hail the Warbird.","""Data's Day"""
257,WORF,"       Aye, sir.       They are responding... text only   Captain.       We are to proceed to the agreed   coordinates.","""Data's Day"""
258,PICARD,"   Set course zero three seven mark   zero zero five, warp four. Take   us into the Neutral Zone, Ensign.","""Data's Day"""
259,WORF,"       Captain, the Warbird is holding   position. In three minutes we   will be within phaser range.","""Data's Day"""
260,PICARD,   Red Alert.,"""Data's Day"""
261,PICARD,"   My crew knows their duty,   Ambassador. They will take no   provocative action... without my   order.","""Data's Day"""
262,T'PEL,   Hold position at these   coordinates.,"""Data's Day"""
263,RIKER,    (glances at his     terminal)   Slow to half impulse.,"""Data's Day"""
264,T'PEL,       Open a channel.,"""Data's Day"""
265,WORF,       Open.,"""Data's Day"""
266,T'PEL,   This is Ambassador T'Pel. I have   arrived.,"""Data's Day"""
267,MENDAK,   I am Admiral Mendak.,"""Data's Day"""
268,T'PEL,   There is no established protocol   for a meeting of this nature.   The logical course is for me to   transport aboard your ship and   begin the negotiations.,"""Data's Day"""
269,MENDAK,"       Yes...       Captain, I note your defensive   systems have been activated.","""Data's Day"""
270,PICARD,"   As are yours, Admiral.","""Data's Day"""
271,MENDAK,       It was not meant as an   accusation...     ,"""Data's Day"""
272,,,"""Data's Day"""
273,MENDAK ,"       Indeed, I salute your show of   strength. Ambassador, we are   honored by your presence. You   may transport aboard at your   convenience.","""Data's Day"""
274,T'PEL,   The honor is mine.,"""Data's Day"""
275,T'PEL,   Instruct your Transporter Room   to stand-by. I will beam to their   ship without further delay.,"""Data's Day"""
276,PICARD,"       Ambassador, I must once again urge   you to reconsider. The Enterprise   can accommodate a Romulan   delegation without sacrificing   security or---","""Data's Day"""
277,T'PEL,"       Captain Picard, I find your   arguments illogical. Please carry   out my instructions.","""Data's Day"""
278,PICARD,       Bridge to Transporter Room Three.,"""Data's Day"""
279,O'BRIEN,   O'Brien here.,"""Data's Day"""
280,PICARD,   Prepare to beam Ambassador T'Pel   to the Romulan ship.,"""Data's Day"""
281,O'BRIEN,"   Aye, sir.","""Data's Day"""
282,PICARD,       Maintain a lock on her signal   once she's aboard their vessel.   At the first sign of trouble I   want to be able to bring her   back.,"""Data's Day"""
283,WORF,   Understood.,"""Data's Day"""
284,WORF,   Transporter activated...,"""Data's Day"""
285,WORF,   Captain---!,"""Data's Day"""
286,O'BRIEN,   Transporter emergency! I'm   losing her signal!,"""Data's Day"""
287,WORF,   Boosting power to autosequencers.,"""Data's Day"""
288,DATA,   Engaging computer override.,"""Data's Day"""
289,RIKER,       O'Brien what's happening down   there?,"""Data's Day"""
290,O'BRIEN,   I'm losing the pattern... trying   to re-establish...,"""Data's Day"""
291,O'BRIEN,"       I'm sorry, sir... I wasn't able   to retrieve the signal... the   Ambassador's dead.","""Data's Day"""
292,O'BRIEN,"   The signal lock wasn't broken,   sir. I had just entered the   transfer sequence when the   Ambassador's pattern began to   break up. I tried to go to   emergency manual control, but the   pattern deteriorated too rapidly   and...    ","""Data's Day"""
293,DATA ,"       Personal Log: Supplemental. The   risks aboard a starship are   accepted by all who serve, but   I have never failed to observe   a deep emotional response to the   loss of a comrade. It is at times   like this that I greatly miss the   ability to share human feelings.","""Data's Day"""
294,DATA,"       Captain, there is no prior record   of this type of accident occurring   on a starship. Back-up systems   and safeguards are designed to   prevent just such an occurrence.","""Data's Day"""
295,GEORDI,"   I can't find any system flaws in   the unit, sir. All the   Engineering status reports were   normal. None of the backups were   activated and the autosequencers   all functioned normally.","""Data's Day"""
296,PICARD,   Any prior malfunctions with this   Transporter unit?,"""Data's Day"""
297,O'BRIEN,"   No, sir. In fact, we replaced   the transition coils only a week   ago.","""Data's Day"""
298,RIKER,   Could there have been some kind   of interference from the Romulans?,"""Data's Day"""
299,O'BRIEN,   Nothing that I could see... their   shields were down... there was   no power interruption... no   subspace bias.,"""Data's Day"""
300,PICARD,       I want that unit pulled and its   systems checked again. I also   want a level one diagnostic   performed on all Transporters.,"""Data's Day"""
301,GEORDI,"   Aye, Captain.","""Data's Day"""
302,BEVERLY,"   Her molecular structure   dissipated instantly once the   pattern was lost. There were a   few organic compounds left on the   pad, but there's not enough   material for an autopsy.","""Data's Day"""
303,PICARD,   To die in a Transporter   accident... Hardly a fitting end   for one of the Federation's most   honored diplomats.,"""Data's Day"""
304,WORF,   Bridge to Captain. Admiral Mendak   wishes to speak with you.,"""Data's Day"""
305,CUT TO:,,"""Data's Day"""
306,MENDAK,"   We're still waiting, Captain.   Is there a problem?","""Data's Day"""
307,PICARD,   There's been... an accident.   Ambassador T'Pel... was killed   in a Transporter malfunction.,"""Data's Day"""
308,MENDAK,   What kind of malfunction?,"""Data's Day"""
309,PICARD,   We're investigating that right   now. I'm sure that---,"""Data's Day"""
310,MENDAK,   I should have known the Federation   wasn't serious about this   conference.,"""Data's Day"""
311,PICARD,"   Admiral, I can assure you that   the Federation places the highest   priority on this mission and its   goal.","""Data's Day"""
312,MENDAK,"   Well played, Captain... well   played. Starfleet opposes   normalization of relations with   the Romulan Empire and so you are   ordered to create... an accident.","""Data's Day"""
313,PICARD,   You're mistaken. I am ready and   willing to discuss the   establishment of full diplomatic   relations under the same terms   as Ambassador T'Pel.,"""Data's Day"""
314,MENDAK,"       A generous offer, since you know   that we were only willing to   negotiate with T'Pel.       I salute you again, Captain. It   was a maneuver worthy of a   Romulan. I suggest we both leave   the Neutral Zone before there   is... another accident.","""Data's Day"""
315,PICARD,"   Set course for Federation   territory, warp two.","""Data's Day"""
316,PICARD,"       Engage.       Mister Data, take charge of the   investigation. Study computer   logs, sensor information...   everything. I refuse to believe   this was a simple malfunction.","""Data's Day"""
