,character,quote,episode
74,MIROK,       Yes.,"""The Next Phase"""
75,RIKER,   We'll have a complete power survey   done within the hour... we'll   probably have to supply them with   energy for life support... and   they're definitely going to need   a new engine core to get home   again.,"""The Next Phase"""
76,PICARD,"       Understood, Commander. Keep us   informed of your efforts. Picard   out.       I'll be in sickbay.","""The Next Phase"""
77,MCDOWELL,"   Aye, sir.","""The Next Phase"""
78,RO,"       Ensign Ro to bridge.       This is Ensign Ro, reporting in...   I'm in section twenty-three baker,   near sickbay.","""The Next Phase"""
79,RO,       Sickbay...,"""The Next Phase"""
80,RO,   I need some help.,"""The Next Phase"""
81,RO,       Excuse me?,"""The Next Phase"""
82,BEVERLY,"   The transporter could've beamed   them somewhere else... the Romulan   ship, another deck of the   Enterprise...","""The Next Phase"""
83,PICARD,       We've already checked those   possibilities.       The preliminary findings indicate   there was a radiation surge from   the Romulan engine core which   disrupted the signal. They never   rematerialized.,"""The Next Phase"""
84,BEVERLY,"   We should check again, there might   be something we overlooked and---","""The Next Phase"""
85,PICARD,"       We've done all we can, Beverly.","""The Next Phase"""
86,BEVERLY,   You're right. I just... hate   making out death certificates.       Did Ensign Ro have any family?,"""The Next Phase"""
87,RO,"   Captain, I'm right here.","""The Next Phase"""
88,PICARD,"       None that I know of, but I'll   check with the Bajoran Liaison   Office.","""The Next Phase"""
89,RO,       I'm not dead!,"""The Next Phase"""
90,BEVERLY,       I'll have the official reports   ready within the hour.,"""The Next Phase"""
91,RO,"   Captain, I don't know what's going   on --","""The Next Phase"""
92,RO,   Doctor Crusher? Doctor?,"""The Next Phase"""
93,RO,   I'm right here...,"""The Next Phase"""
94,RO,"       Dammnit, Doctor!","""The Next Phase"""
95,MIROK,"       We're ready, Commander.","""The Next Phase"""
96,RIKER,       Riker to Enterprise. Begin power   transfer.,"""The Next Phase"""
97,MIROK,       The power flow is consistent at   four hundred Kolems... no   fluctuations in frequency.,"""The Next Phase"""
98,MIROK,   The main power grid is on-line.,"""The Next Phase"""
99,PICARD,   Picard to Riker.,"""The Next Phase"""
100,RIKER,"       Riker here. The power transfer   appears stable at this end,   Captain.","""The Next Phase"""
101,PICARD,   Good. What is the status of their   engine replacement?,"""The Next Phase"""
102,RIKER,"   Engineering is modifying one of   our subspace resonators to act   as a new engine core. It won't   do more than warp two, but it'll   get them home.","""The Next Phase"""
103,PICARD,   Very well.,"""The Next Phase"""
104,DATA,   Captain...,"""The Next Phase"""
105,DATA,   The diagnostic of the transporter   system shows an anomalous energy   fluctuation. I will need to   inspect the imaging scanners in   transporter room three.,"""The Next Phase"""
106,PICARD,   By all means.,"""The Next Phase"""
107,DATA,   Captain --,"""The Next Phase"""
108,DATA,   I have a personal favor to ask.       I considered Commander La Forge   to be my best friend. I feel it   is my responsibility to plan and   conduct the memorial service.   May I have your permission to do   so?,"""The Next Phase"""
109,PICARD,   Permission granted. Make   whatever arrangements you find   appropriate.,"""The Next Phase"""
110,DATA,"   Thank you, sir.","""The Next Phase"""
111,WORF,   Commander...,"""The Next Phase"""
112,RIKER,"   Problem, Mister Worf?","""The Next Phase"""
113,WORF,   The Romulans want a computer.   We cannot give them access to   Federation technology. It is an   unacceptable security risk.,"""The Next Phase"""
114,RIKER,   What about a computer from thirty   or forty years ago... one the   Romulans are already familiar   with?,"""The Next Phase"""
115,WORF,   That would be satisfactory.,"""The Next Phase"""
116,RIKER,   Check with the Enterprise to see   what's available. But be sure   your security concerns are   addressed before we install it.,"""The Next Phase"""
117,WORF,"   Aye, sir.       Thank you.","""The Next Phase"""
118,RO ,   La Forge...,"""The Next Phase"""
119,GEORDI,"       Ro -- boy, am I glad to see you...   and I'm really glad you can see   me.","""The Next Phase"""
120,GEORDI,"   It's like I'm here, but... I'm   not here.","""The Next Phase"""
121,RO,   No one can see me either.,"""The Next Phase"""
122,GEORDI,   I can't figure out what happened.   One minute we were transporting   from the Romulan ship... the next   I just... woke up in the arboretum   with a splitting headache.       Can you... pass through things   like bulkheads --,"""The Next Phase"""
123,RO,"       Tables, people... yeah.","""The Next Phase"""
124,GEORDI,   Well... we're solid enough to each   other.,"""The Next Phase"""
125,RO,"   Not what you expected, is it?","""The Next Phase"""
126,GEORDI,   What do you mean?,"""The Next Phase"""
127,RO,   This. Death.,"""The Next Phase"""
128,GEORDI,       What?,"""The Next Phase"""
129,RO,"   We're dead, Geordi.","""The Next Phase"""
130,GEORDI,   Is that some kind of joke?,"""The Next Phase"""
131,RO,   Our patterns were lost in a   transporter malfunction... we   never rematerialized after leaving   the Romulan ship.,"""The Next Phase"""
132,GEORDI,   Wait a minute...       What are you saying... that we're   spirits?,"""The Next Phase"""
133,RO,   Spirits... souls... my people call   them Borhyas. Whatever term you   want to use -- we're it.,"""The Next Phase"""
134,GEORDI,       My uniform... my VISOR... you're   saying I'm a blind ghost with   clothes?,"""The Next Phase"""
135,RO,   I don't have all the answers...   I've never been dead before.,"""The Next Phase"""
136,GEORDI,   We are not dead.,"""The Next Phase"""
137,RO,"   According to Doctor Crusher, we   died in a transporter malfunction   at fourteen-thirty hours.       I watched her make out the death   certificates.","""The Next Phase"""
138,RO,"   We should make peace with our   former lives, that's what I was   taught... say goodbye to the   people we're leaving behind --","""The Next Phase"""
139,GEORDI,"       No. You may be ready for the   afterlife, but I'm not.","""The Next Phase"""
140,RO,"   I don't see that we have much   choice.       When I was growing up, I never   gave much thought to all the talk   about Borhyas... I figured it was   just superstition, passed on to   children. But now...","""The Next Phase"""
141,GEORDI,   Fine. You go make peace with   yourself. I'm going to   transporter room three to find   a way out of this... situation.,"""The Next Phase"""
142,BROSSMER,"   I didn't have any warning that   something would go wrong, sir.   Suddenly... their patterns just   weren't there.","""The Next Phase"""
143,DATA,   I believe the cause of the   accident may be related to the   explosion on the Romulan ship.,"""The Next Phase"""
144,GEORDI,"   Oh, yeah?","""The Next Phase"""
145,BROSSMER,   But... that happened before we   even arrived...,"""The Next Phase"""
146,DATA,"   In all likelihood the explosion   damaged the Romulan cloaking   device, causing it to discharge   chroniton particles.    (sweeping with     tricorder)   I am detecting a chroniton field   in here.","""The Next Phase"""
147,GEORDI,   A chroniton field...,"""The Next Phase"""
148,BROSSMER,"   If the particles were produced   on the Romulan ship, why are you   detecting them here?","""The Next Phase"""
149,GEORDI,   The transporter beam --,"""The Next Phase"""
150,DATA,   I suspect they travelled through   the transporter beam. That may   have been the cause of Geordi   and Ro's death.,"""The Next Phase"""
151,DATA,   I will go to the Romulan ship and   see if I can discover the source   of these emissions.,"""The Next Phase"""
152,BROSSMER,   Commander -- are these chronitons   dangerous?,"""The Next Phase"""
153,DATA,   They pose no danger to Humans --   but some of the ship's systems   may be affected by prolonged   exposure. When I return I will   devise a method to eradicate them.,"""The Next Phase"""
154,GEORDI,   La Forge to Ensign Ro...,"""The Next Phase"""
155,RO,       Thanks for the ride.,"""The Next Phase"""
156,RO,   I'm here to say goodbye.,"""The Next Phase"""
157,RIKER,       There are a lot of what appear   to be experimental engine   components lying around over   there. I'd say they were testing   some new warp drive design and   it blew up in their faces.,"""The Next Phase"""
158,PICARD,       That would explain why they're   this far away from Romulan   space... to avoid being picked   up on Federation long-range   scanners.,"""The Next Phase"""
159,RIKER,   We should have an engine core   ready for them by nineteen hundred   hours.,"""The Next Phase"""
160,PICARD,   Commander... there will be a   memorial service at twenty-three   hundred hours this evening.   Mister Data is making the   arrangements.,"""The Next Phase"""
161,RIKER,   I'll be there.,"""The Next Phase"""
162,RO,"   Me, too.","""The Next Phase"""
163,RIKER,   In fact... I might like to say   a few words.,"""The Next Phase"""
164,PICARD,       You knew La Forge longer than   any of us.,"""The Next Phase"""
165,RIKER,"   Actually, I was thinking more   of Ensign Ro...","""The Next Phase"""
166,RO,       Me?,"""The Next Phase"""
167,PICARD,   Coordinate with Mister Data.,"""The Next Phase"""
168,RO,   Wait a minute... what are you   going to say about me?,"""The Next Phase"""
169,RO,   Captain...,"""The Next Phase"""
170,RO,   I don't believe this... I'm   dead... you can't hear me... and   I'm still intimidated by you.,"""The Next Phase"""
171,RO,   I just wanted to say... thank you.   For trusting me when no one else   would.,"""The Next Phase"""
172,GEORDI ,   There you are.,"""The Next Phase"""
173,GEORDI,"       Excuse me, Captain.       Data is taking the next shuttle   back to the Romulan ship and we've   got to be on it.","""The Next Phase"""
174,RO,   Why?,"""The Next Phase"""
175,GEORDI,   I think we'll find the answer to   what's happened to us over there.,"""The Next Phase"""
176,RO,   Why can't you just accept---,"""The Next Phase"""
177,GEORDI,"       Look, if you're right and we're   dead this won't make any   difference. But if I'm right,   then we're still alive... and I'm   going to need your help.","""The Next Phase"""
178,DATA,"   Lieutenant, I am planning a   memorial service for Commander   La Forge and Ensign Ro. I would   like you to participate.","""The Next Phase"""
179,WORF,   What kind of service?,"""The Next Phase"""
180,DATA,"   Captain Picard asked me to arrange   a ceremony that is appropriate.   I have given a great deal of   thought as to what is   ""appropriate"" in this instance.","""The Next Phase"""
181,WORF,"   Sir, shuttlecraft four has not   cleared the Romulan ship yet.","""The Next Phase"""
182,DATA,   Hold position here.,"""The Next Phase"""
183,GEORDI,   This is a little weird...   listening to them plan our   funeral...,"""The Next Phase"""
184,DATA,   I find that I am having difficulty   deciding what kind of service to   have. Do you have any   suggestions?,"""The Next Phase"""
185,WORF,"   Human custom is to conduct a   solemn, dignified service in which   the dead are praised by their   friends and loved ones.","""The Next Phase"""
186,DATA,   Ensign Ro was Bajoran. Her   beliefs should be reflected as   well. But their death rituals   are quite complicated.,"""The Next Phase"""
187,RO,   Please... not the Death Chant...,"""The Next Phase"""
188,WORF,   The Bajorn Death Chant is over   two hours long...,"""The Next Phase"""
189,DATA,   I am not certain that either Human   or Bajoran rites are fitting...   and I have researched the   funerary customs of over five   thousand cultures to no avail...,"""The Next Phase"""
190,WORF,   Shuttlecraft four has cleared...,"""The Next Phase"""
191,DATA,   Resume course.,"""The Next Phase"""
192,DATA,"   In almost all societies it is   traditional to say a ritual   farewell to those you call   friends.       I did not know what a friend was   until I met Geordi. He spoke to   me as though I were Human... he   treated me no differently from   anyone else. He accepted me for   what I am. And that, I have   learned, is friendship. I would   like this service to reflect that   friendship.       But I do not know how to say   goodbye.","""The Next Phase"""
193,RO,"   Sounds almost Human, doesn't he?","""The Next Phase"""
194,WORF,"   Commander, I am not the proper   person to advise you.","""The Next Phase"""
195,DATA,   Why not?,"""The Next Phase"""
196,WORF,"       I am very happy for Commander La   Forge. He has crossed to... that   which is beyond. For a Klingon,   this is a joyful time... a friend   has died in the line of duty...   and he has earned a place among   the honored dead. It is not a   time to mourn.","""The Next Phase"""
197,DATA,   Begin docking procedure.,"""The Next Phase"""
198,GEORDI,   Data -- I appreciate the   sentiment. But you're a little   premature. I don't intend to get   commemorated before my time.,"""The Next Phase"""
199,MIROK,"   I'm afraid I fail to see the point   of this investigation, Commander.","""The Next Phase"""
200,DATA,   Chroniton emissions may have been   responsible for the accident which   claimed the lives of our officers.,"""The Next Phase"""
201,VAREL,"   A most regrettable event, of   course...","""The Next Phase"""
202,DATA,   Was your cloaking device damaged   in the explosion?,"""The Next Phase"""
203,MIROK,   All our systems were damaged.   Including the cloaking device.,"""The Next Phase"""
204,DATA,"   Then that explains the chroniton   fields I am detecting here.       For your own safety, it is   important to eliminate the   emissions.","""The Next Phase"""
205,VAREL,   Our safety?,"""The Next Phase"""
206,DATA,   There is no way to predict what   might happen when the chronitons   interact with the new engine core.,"""The Next Phase"""
207,GEORDI,   I've never seen anything like   this. There's something in there   that looks like a molecular phase   inverter...,"""The Next Phase"""
208,RO,   What's that?,"""The Next Phase"""
209,GEORDI,"   It's supposed to change the   structure of matter so it can...   pass through ""normal"" matter and   energy... hey, wait a minute...","""The Next Phase"""
210,GEORDI,"   A few years back, we got   intelligence reports that the   Klingons were working on combining   a phase inverter and a cloaking   device. In theory, they believed   that a... phased ship could hide   anywhere... even inside a planet.   And conventional weapons would   be useless against it.","""The Next Phase"""
211,RO,   How far did they get in their   research?,"""The Next Phase"""
212,GEORDI,   It never got out of the   preliminary stages... there were   several accidents. The Romulans   might be pursuing the same   technology -- trying to combine   an inverter and a cloaking device.       If this is the prototype...,"""The Next Phase"""
213,RO,       Then that would explain the   explosion... the chroniton   fields...,"""The Next Phase"""
214,GEORDI,   And us.,"""The Next Phase"""
215,RO,   You mean we're -- cloaked?,"""The Next Phase"""
216,GEORDI,   Not just cloaked -- phased...   our molecular structure altered   so we have no substance.,"""The Next Phase"""
217,RO,   That means we're not dead.,"""The Next Phase"""
218,GEORDI,   It also means -- there might be   a way we can decloak.,"""The Next Phase"""
219,DATA,   The field emissions are   particularly strong here.,"""The Next Phase"""
220,MIROK,   You can be assured that the   emissions will be eliminated   before the engine core is   replaced.,"""The Next Phase"""
221,WORF,"       Commander, may I speak with you?","""The Next Phase"""
222,VAREL,   When they come back... they're   going to discover the interphase   generator.,"""The Next Phase"""
223,MIROK,   Is their power transfer beam still   at full intensity?,"""The Next Phase"""
224,VAREL,   Yes. It will be until we are   ready to switch to internal power.,"""The Next Phase"""
225,MIROK,"   We will set up a muon feedback   wave inside the transfer beam.   The particles will accumulate in   their dilithium chamber. When   they go to warp speed, their   engines will explode.","""The Next Phase"""
226,GEORDI,   We have to get back to the   Enterprise and warn them.,"""The Next Phase"""
227,RO,   How?,"""The Next Phase"""
228,GEORDI,"   I don't know, but we have to find   a way. Come on.","""The Next Phase"""
229,RO,   The muon feedback wave's not   showing up on any of the engine   displays.,"""The Next Phase"""
230,GEORDI,"       The Romulans must be hiding it   in the sensor return signal.   Unless someone runs a level three   diagnostic, they'll never see it.","""The Next Phase"""
231,GEORDI,   There has to be a way to warn them   before the ship goes to warp.,"""The Next Phase"""
232,DATA,       This is puzzling. Three more   chroniton fields have formed   aboard the Enterprise in the last   hour.,"""The Next Phase"""
233,GEORDI,       There's no reason why the   interphase device would be   producing new fields aboard this   ship.,"""The Next Phase"""
234,DATA,       We should begin decontamination   immediately. Run an internal   sensor sweep for the locations   of all chroniton fields on the   Enterprise.,"""The Next Phase"""
235,BROSSMER,"   The following areas are showing   contamination: Sickbay,   transporter room three, main   bridge, captain's ready room,   shuttlebay two, and main   engineering.","""The Next Phase"""
236,GEORDI,"   Ro, listen to that...","""The Next Phase"""
237,DATA,       I do not understand how these new   fields have formed. No   transporter beam has been active   in any of those areas. And I do   not see that they have anything   in common...,"""The Next Phase"""
238,GEORDI,"   Oh, yes they do...","""The Next Phase"""
239,DATA,   They seem to be appearing at   random.,"""The Next Phase"""
240,GEORDI,"   No, they're not.       We were in every one of those   locations. Somehow we're   leaving... chroniton footprints   behind us.","""The Next Phase"""
241,DATA,   Can you narrow the focus of the   scan to pinpoint the locations?,"""The Next Phase"""
242,BROSSMER,"       Not with the internal sensors,   Commander.","""The Next Phase"""
243,DATA,       Go to science station two on the   bridge and use the lateral sensor   array to get a more precise   reading. I will modify an anyon   emitter to eliminate the fields   once they have been isolated.,"""The Next Phase"""
244,GEORDI,       You go with her and see what the   lateral sensors turn up. I'll   stay here with Data.,"""The Next Phase"""
245,RO,   Right.,"""The Next Phase"""
246,GEORDI,"   That's interesting... you're   picking up chroniton readings in   here, but not from me.","""The Next Phase"""
247,GEORDI,   There's a field in this wall?   Why?,"""The Next Phase"""
248,GEORDI,"       Data, I came through this wall.   I walked right through it when   I came in here...","""The Next Phase"""
249,GEORI,"       When the phased matter in my body   passed through the wall, it   must've distrupted the wall's   molecular structure... producing   a chroniton field.","""The Next Phase"""
250,GEORDI,"   Data, I'm right here... that's   me you're reading...","""The Next Phase"""
251,GEORDI,   Come on... it's me...,"""The Next Phase"""
252,PAREM,   Do not move.,"""The Next Phase"""
253,PAREM,"   Yes, I can see you.","""The Next Phase"""
254,RO,   Who are you?,"""The Next Phase"""
255,PAREM,       Where is the scientific officer?       The other one like us... the one   who came with you to our ship.   He spoke of a plan to return to   normal.,"""The Next Phase"""
256,PAREM,"   Yes, this disruptor works. I was   wearing it when I was... changed.       Now, where is he?","""The Next Phase"""
257,GEORDI,   Stop being so rational... use your   imagination for a change... these   aren't just random patterns...   it's me!,"""The Next Phase"""
258,GEORDI,"   Hey, watch where you point that   thing.","""The Next Phase"""
259,GEORDI,"   Wait a minute, Data... you did   something to me...","""The Next Phase"""
260,GEORDI,   It's not so easy to push through   any more...,"""The Next Phase"""
261,GEORDI,"   That means the molecules in my   hand must have been partially   dephased by the anyon beam...       Data, if the low-level beam   brought my hand part of the way   back... maybe a high-level beam   would bring me all the way back.       I've got to get you to turn up   the beam intensity so that...","""The Next Phase"""
262,GEORDI,"   Hey, don't stop now.","""The Next Phase"""
263,GEORDI,"       No, no, no. Don't give up on   it... it works, I was just   creating more fields. Your   method is fine... just turn up   the intensity...","""The Next Phase"""
264,RO,   He's in here.,"""The Next Phase"""
265,BROSSMER,   Brossmer to Commander Data. I've   just detected a large chroniton   field on deck seventeen. The   field strength is three hundred   percent above the others we've   found.,"""The Next Phase"""
266,GEORDI,       Is that Ro... ?,"""The Next Phase"""
267,DATA,       Acknowledged.,"""The Next Phase"""
268,COMPUTER,"   ... heart-rate one hundred six...   blood pressure one hundred forty   over ninety... you have completed   twelve sets of ten repetitions,   beginning set thirteen... heart-rate   one hundred eight...","""The Next Phase"""
269,PAREM,   Get up.,"""The Next Phase"""
270,PAREM,       Where is the science officer?,"""The Next Phase"""
271,GEORDI,   RO!,"""The Next Phase"""
272,DATA,"       Excuse me for interrupting,   Lieutenant. I have detected a   chroniton field in this room.   May I scan the area for a moment?","""The Next Phase"""
273,RO,   Thanks.,"""The Next Phase"""
274,GEORDI,   Any time.,"""The Next Phase"""
275,DATA,       Your room is heavily contaminated   with chronitons. This will only   take a moment.,"""The Next Phase"""
276,GEORDI,       There's still no indication that   the Romulans set up a muon wave   in our dilithium chamber.,"""The Next Phase"""
277,RO,       It's there -- and when they go to   warp...,"""The Next Phase"""
278,MCDOWELL,"       Incoming message from the Romulan   ship, Captain.","""The Next Phase"""
279,PICARD,   On screen.,"""The Next Phase"""
280,GEORDI,       Now what?,"""The Next Phase"""
281,MIROK,"   We have tested the engine core   and are ready to switch to   internal power, Enterprise.","""The Next Phase"""
282,PICARD,   Understood.       Disconnect the power transfer   beam.,"""The Next Phase"""
283,MIROK,"       We are now on internal power.       Captain Picard, Commander Riker,   please accept my sincere thanks   on behalf the Romulan Empire.","""The Next Phase"""
284,RO,"   Don't listen to him, Captain --","""The Next Phase"""
285,PICARD,"   It was our pleasure, Mirok. I   hope that this example of   cooperation between our two people   is not an isolated incident.","""The Next Phase"""
286,MIROK,"       As do I, Captain.","""The Next Phase"""
287,PICARD,       Set a course for the Garadius   system.       Warp six...,"""The Next Phase"""
288,GEORDI,"       No, Captain -- wait --","""The Next Phase"""
289,RO,"       Don't do it, sir --","""The Next Phase"""
290,BROSSMER,   Captain.       I'm still running the   decontamination program. Mister   Data believes we shouldn't engage   the warp drive until I've cleared   all the chroniton fields from the   ship.,"""The Next Phase"""
291,PICARD,   Very well. Let me know when your   sweep is finished.,"""The Next Phase"""
292,BROSSMER,"   Yes, sir.","""The Next Phase"""
293,RO,   If we go to the locations where   she's decontaminating... maybe   the anyon emissions will rephase   us enough for someone to see us.,"""The Next Phase"""
294,GEORDI,   The beam strength would have to   be pretty strong for us to become   visible for more than a   millisecond. Someone would have   to be looking right at us.,"""The Next Phase"""
295,RO,   Then we better go someplace with   a lot of people.,"""The Next Phase"""
296,RIKER,   Captain... it's time. We'd better   go.,"""The Next Phase"""
297,PICARD,"   Mister McDowell, you have the   bridge. I'll be... at the service   in Ten Forward.","""The Next Phase"""
298,GEORDI,       Ten Forward. That's perfect.       We'll create as many chroniton   fields in there as we can... get   them to flood the room with a   stronger beam.,"""The Next Phase"""
299,PICARD,   Deck Ten.,"""The Next Phase"""
300,PICARD,   I've been thinking about the first   time I met Geordi La Forge. He   was a young officer assigned to   pilot me on an inspection tour...   I made some off-hand remark about   the shuttle's engine efficiency   not being what it should... the   next morning I found he'd stayed   up all night refitting the fusion   initiators.       I knew right then that I wanted   him with me on my next command.,"""The Next Phase"""
301,PICARD,   Have you decided what you're going   to say about Ensign Ro?,"""The Next Phase"""
302,RIKER,"   Yeah, I have. It wasn't easy...","""The Next Phase"""
303,RO,   What? What wasn't easy?,"""The Next Phase"""
304,RO,       What?,"""The Next Phase"""
305,RO,   What's going on here?,"""The Next Phase"""
306,GEORDI,   It's our memorial service.,"""The Next Phase"""
307,RO,       This?,"""The Next Phase"""
308,GEORDI,   Why not?,"""The Next Phase"""
309,RO,   I can't believe this... they think   we're dead... and they're having   a party...,"""The Next Phase"""
310,GEORDI,       Yeah. It's perfect.,"""The Next Phase"""
311,GEORDI,   Come on... let's get started.,"""The Next Phase"""
312,PICARD,   Well. This is... unusual.,"""The Next Phase"""
313,RIKER,   Yeah... but I think I like it.,"""The Next Phase"""
314,RO,   Now I suppose I'll never know what   you were going to say about me.,"""The Next Phase"""
315,DATA,   But... do you think the others   will think this service is --   appropriate?,"""The Next Phase"""
316,BEVERLY,"   Look around you, Data. People   are sharing memories of Geordi   and Ro... talking, laughing...   I don't know what could be more   appropriate.","""The Next Phase"""
317,DATA,"   I am glad you approve, Doctor.","""The Next Phase"""
318,BROSSMER,   Brossmer to Commander Data.,"""The Next Phase"""
319,DATA,"   Go ahead, Chief.","""The Next Phase"""
320,BROSSMER,"   Sir, we've cleared the critical   areas of chronitons... but we've   detected a new field forming in   Ten Forward that is stronger than   any we've seen before. Should   I wait until the service is over   before beginning decontamination?","""The Next Phase"""
321,DATA,   No. Anyonic emissions are   harmless. Please begin   immediately.,"""The Next Phase"""
322,GEORDI,   Here we go...,"""The Next Phase"""
323,GEORDI,"   Worf! Worf, can you see me?","""The Next Phase"""
324,RO,   We have to find a way to increase   the emission strength.,"""The Next Phase"""
325,PICARD,"       ... if she hadn't lost her rank   following the incident at Garon   Four, I think she would've made   lieutenant commander by now.","""The Next Phase"""
326,N.D. ENSIGN,   Bridge to Captain Picard.,"""The Next Phase"""
327,PICARD,       Go ahead.,"""The Next Phase"""
